E,Zc,d0,Wt,Wr,E0J,betaJ,tcJ,F0J,E0Tn,betaTn,tcTn,F0Tn
1483215.65165484,-5616.83059938,-6.64137731,177729.72607540,-12867.42203742,184444.74207046,0.00010096,-0.00056333,-1242.72532450,185863.07065315,0.00010018,-0.00055412,-1234.53211359
5832.19994354,-7056.88733176,-8.61450568,281582.92506155,123100.10657045,1158.79110444,0.18805965,-0.00151118,-1422.14232149,3874.20925696,0.04756644,-0.00029116,-1362.24640750
15822.09588258,-7097.85171172,-8.63382742,157489.82093219,70381.60525477,10120.00005023,0.02961057,-0.00056129,-1368.50363093,12925.90866477,0.00010000,-0.00039285,-1346.04901105
19370.55040713,-7211.77020885,-8.64582838,138235.65906491,9072.90960591,12660.29560789,0.00010000,-0.00079371,-1363.17032031,12556.96100707,0.00010000,-0.00068870,-1338.44792232
20337.59423302,-7220.20508599,-8.64906991,121664.45339608,-7151.17508915,12810.50447922,0.00010002,-0.00093542,-1385.28756921,12676.99634444,0.00010000,-0.00080080,-1352.18867080
20097.76269570,-7297.62112858,-8.59831138,166763.96005148,53285.34142191,14052.79205837,0.00080486,-0.00081705,-1377.94462809,14214.16468085,0.00010000,-0.00069048,-1348.15001148
21150.54946439,-7301.56683423,-8.68379795,156737.68170812,14428.04659186,13454.89717007,0.00010000,-0.00091686,-1398.50243949,13409.29942560,0.00010000,-0.00080488,-1368.17660096
18532.59863344,-7426.42058353,-8.73702314,131959.03698882,-4067.61810058,12966.46495083,0.00010000,-0.00075916,-1398.65145133,12834.13456107,0.00010000,-0.00064673,-1368.95366305
23300.33044623,-7577.76539420,-8.70738104,166372.64968182,35499.03920819,14340.47105306,0.02765184,-0.00047612,-1377.55408392,18419.66475878,0.00010095,-0.00033007,-1357.40019672
23591.71772374,-7670.14432472,-8.77848719,164682.29579583,35589.99924966,12059.61180826,0.05064260,-0.00048971,-1399.85858203,18963.92536830,0.00010000,-0.00028067,-1373.90931204
17702.14515506,-7817.31867486,-8.77048113,168494.80154180,35110.55536865,14415.51542227,0.00236090,-0.00048126,-1377.80270753,14604.76382285,0.00010000,-0.00038971,-1357.51721949
16268.84565520,-7948.75536004,-8.77351450,159831.19739952,-467.12154454,12420.30191231,0.00010005,-0.00072316,-1399.80898681,12197.46025347,0.00010000,-0.00061118,-1372.57484395
17009.29116540,-8038.90862058,-8.85174392,170615.30055491,111198.28970440,11610.06166513,0.03576560,-0.00040419,-1390.02716627,15747.27299689,0.00020507,-0.00023682,-1370.71124746
18344.34717070,-8125.27448215,-8.85313258,160117.05748524,70310.82163470,8772.88158916,0.07081542,-0.00047722,-1395.13987636,16186.65744190,0.00026610,-0.00021556,-1375.06619781
17489.71109372,-8175.86878402,-8.85797697,149057.61746962,38905.81820895,11351.38022958,0.03100589,-0.00050295,-1394.91028419,14876.28951099,0.00010000,-0.00032721,-1373.13801400
24607.91251040,-8202.66147933,-8.87933337,140908.14512426,-13071.02447755,11725.38611816,0.03502389,-0.00076482,-1465.18028433,16253.89974594,0.00010000,-0.00055885,-1438.89681178
25018.03809625,-8251.74692491,-8.88337556,136954.34492412,562.88570330,16128.81884961,0.00010001,-0.00080522,-1412.71840534,16054.77362146,0.00010000,-0.00070373,-1383.24425056
21088.16289243,-8298.98043224,-8.83358452,138111.22065896,29783.52552617,10644.67182040,0.05760242,-0.00045973,-1392.85839156,17665.57764116,0.00010000,-0.00023916,-1370.98377882
10996.39073091,-8468.61113488,-8.72811766,182031.24706701,114325.41743183,4691.93683562,0.10159280,-0.00051537,-1369.14029450,10923.25899281,0.00027492,-0.00010486,-1344.51868879
22147.17273981,-8273.07939693,-8.71565086,149823.97948059,32306.44217954,17018.83044437,0.00010610,-0.00050446,-1369.46614536,17027.28877875,0.00010000,-0.00042924,-1350.65120434
31737.61622104,-8183.51637550,-8.64747581,134222.41474015,708.11523766,19999.36305391,0.00010001,-0.00067878,-1369.22911759,20338.49331920,0.00010000,-0.00058420,-1343.86431280
26729.37526175,-8153.74064197,-8.62471800,149616.88120588,23507.43193433,19503.07793659,0.00011668,-0.00049246,-1364.95723722,19751.96844045,0.00010000,-0.00041114,-1343.04753764
30949.89434923,-8081.42014108,-8.62066017,142596.82138263,14371.81597086,14553.90707412,0.04748137,-0.00046638,-1363.39442556,22356.83513485,0.00010032,-0.00029555,-1344.95980354
28767.87946281,-8025.48010939,-8.57273543,154268.19985545,29941.42600905,20115.82964630,0.00779023,-0.00044512,-1368.22391270,21768.31642996,0.00010000,-0.00036106,-1350.31334194
16040.76908843,-8125.41975209,-8.45128552,123337.25678048,30125.06542469,12710.40624092,0.01818519,-0.00042776,-1342.28963278,14944.70968359,0.00010000,-0.00028580,-1322.17018742
15530.48197577,-8025.26991937,-8.45057488,129963.99043012,49784.84653426,6943.36865237,0.07995487,-0.00057542,-1344.08377269,13318.71130950,0.00030701,-0.00029555,-1321.76800133
10732.51519249,-7965.66139578,-8.46347585,138931.53348492,75035.56142635,2823.20736869,0.15296202,-0.00081911,-1373.27177782,9382.28603304,0.02080729,-0.00011922,-1340.23194728
20558.40959244,-7646.96470121,-8.62101679,137501.43299996,33500.33984262,16218.57492053,0.00011098,-0.00050883,-1367.22359098,16311.34829646,0.00010000,-0.00041667,-1343.85124307
25652.53887886,-7501.63100252,-8.67023673,146390.37847387,33820.85762295,16817.74064594,0.01507758,-0.00047038,-1374.38136123,19408.51037932,0.00010000,-0.00035625,-1352.10765988
22028.25214363,-7332.35612988,-8.74473801,157028.36482560,14721.34177139,16479.32112396,0.00010074,-0.00052920,-1381.22863700,16550.91389396,0.00010000,-0.00044474,-1358.36533189
20683.88672639,-7187.38031547,-8.76981673,165913.96848767,33919.65236074,9510.10968314,0.05634852,-0.00059368,-1390.33775774,15656.57317203,0.00010000,-0.00035513,-1367.94307210
15912.35431096,-6795.63762200,-8.76768499,187579.79245523,3962.40498066,14233.51104682,0.01246664,-0.00035045,-1393.38526576,15753.89669085,0.00010001,-0.00022761,-1371.92235075
202680.02676423,-6238.23297383,-8.73233823,219489.20792138,8149.10467370,98513.67966285,0.00012195,-0.00033020,-1420.35327866,99423.16928339,0.00010000,-0.00031302,-1408.65592112
193408.96203981,-6173.11591733,-8.88834542,213309.05730144,29101.64758964,98459.69211818,0.00017288,-0.00024758,-1405.99092580,99586.14572866,0.00010000,-0.00023143,-1396.62604600
29497.76265467,-6530.17733856,-8.95721781,144445.98404698,-4087.99797303,16721.48722933,0.00010000,-0.00080520,-1411.84174695,16802.25137939,0.00010000,-0.00071039,-1385.26984139
73161.82476354,-6398.80296092,-8.95105342,172442.59882595,3798.50566856,51771.16366365,0.00010377,-0.00025062,-1424.65990316,52500.28574711,0.00010002,-0.00021370,-1409.65976039
212116.46175619,-6259.52627573,-8.93301778,213600.88112871,10045.29777518,104369.88539496,0.00044283,-0.00025420,-1425.48189371,106746.19194354,0.00010001,-0.00023265,-1416.52748129
353267.52352932,-6224.61905287,-8.98549423,252124.58402129,3489.89491935,133821.79085685,0.00027676,-0.00035538,-1407.89967927,135223.23611000,0.00010000,-0.00034242,-1398.20879645
1307599.15571987,-6101.54741905,-8.93160390,234567.00878526,-6585.41884402,211174.85993604,0.00155012,-0.00047353,-1397.76818853,209136.47504387,0.00010000,-0.00047344,-1401.46467219
1747801.98912622,-6101.99575974,-8.83841321,211607.09365393,-7893.21559620,216980.10067854,0.00167100,-0.00050366,-1392.65556372,222014.61559494,0.00010000,-0.00049425,-1397.66798064
1626258.70496568,-6117.09481557,-8.87863063,225130.27268214,5124.20343379,218626.32915572,0.00206892,-0.00041889,-1392.99095046,224398.64491847,0.00010000,-0.00041048,-1397.38373881
1655920.50069120,-6129.59389846,-8.84091933,207464.27290377,-3770.46524265,216423.99460876,0.00085888,-0.00047676,-1408.71620854,218834.48565301,0.00010000,-0.00047007,-1401.80724236
1583031.01316714,-6144.74602392,-8.85979493,208182.32156634,-5319.02432355,218191.07900129,0.00010243,-0.00046214,-1405.36415169,219573.88715963,0.00010000,-0.00045506,-1398.24848642
1608686.51296932,-6158.71940849,-8.92444973,229159.91138051,-5801.10775592,224936.19279590,0.00035288,-0.00045952,-1408.61959363,227084.57413722,0.00010000,-0.00045294,-1405.86323912
1844031.47446021,-6164.52383773,-8.81413982,209268.76481931,-4818.84723000,217630.22186300,0.00155736,-0.00052699,-1394.29252816,222369.32875455,0.00010000,-0.00051818,-1400.67225162
1525961.31803577,-6185.03346119,-8.93710445,229032.51814277,-4720.27997541,216816.19671311,0.00027838,-0.00047577,-1408.31246799,218560.35489476,0.00010000,-0.00046892,-1405.23582985
1321403.08348204,-6203.68749996,-8.94043477,242478.63544158,-1880.54321321,199823.04465844,0.00040245,-0.00049494,-1336.23700700,213912.12158587,0.00010000,-0.00045845,-1403.52376358
1260149.17609499,-6220.59845969,-9.03636867,247021.59374302,-6037.47255954,215020.98845899,0.00027069,-0.00044833,-1444.00947131,212439.57138357,0.00010000,-0.00045099,-1414.20743995
1499587.14070644,-6224.09680890,-8.95167640,211578.68850204,-9244.51535485,210358.03062343,0.00254334,-0.00045104,-1405.85297396,216624.42386331,0.00010000,-0.00044152,-1409.55258288
1702779.98361982,-6230.52991739,-9.02491369,211418.65362298,-1947.46662195,215225.24949292,0.00212348,-0.00049705,-1414.34143797,221373.75770168,0.00010000,-0.00048658,-1421.62087282
1262475.83259409,-6260.54029211,-9.07603160,230303.51798451,-14577.72644797,200573.79760481,0.00020314,-0.00046162,-1361.20055303,212257.02029982,0.00010006,-0.00042919,-1418.45022878
2056689.91419868,-6250.34806300,-9.01620513,198744.34721575,-13972.29959784,222910.58182334,0.00010823,-0.00052659,-1426.18857923,224439.91227996,0.00010000,-0.00051903,-1419.09574443
1384857.64670611,-6278.93587547,-9.04040001,228205.70862755,-18352.83445890,192007.60136544,0.00196627,-0.00050467,-1330.10774312,211544.64263813,0.00010000,-0.00045766,-1417.23549229
1783765.76312997,-6276.15907273,-9.03125963,204448.95561649,-2431.88883291,216261.97606363,0.00159606,-0.00049518,-1418.55185612,221159.45282921,0.00010000,-0.00048592,-1423.87111561
1535899.75032045,-6272.98263625,-9.10145086,227320.45064843,-9936.15145316,217747.65472016,0.00017981,-0.00046796,-1431.37868507,219341.20370813,0.00010000,-0.00046090,-1428.28597116
1146356.42610423,-6275.57941622,-9.04934122,201785.15846853,-5754.83085167,192979.27140664,0.00097946,-0.00041248,-1393.09001568,201384.54784626,0.00010000,-0.00039131,-1425.43789431
1705361.08132392,-6248.05538405,-9.10753123,201922.42023604,-16715.68609037,221198.63661537,0.00099704,-0.00046873,-1431.96929344,223865.62568762,0.00010000,-0.00046200,-1424.96970933
1622162.48925747,-6238.12967030,-9.05819419,199212.01188050,-6348.81118030,205765.03573783,0.00113009,-0.00051355,-1426.95099663,209574.47970078,0.00010000,-0.00050419,-1428.51090308
1090010.65921563,-6247.20535651,-9.13179708,248103.52895913,-5665.43758539,200668.71390175,0.00039364,-0.00046236,-1431.38299764,203113.68503187,0.00010000,-0.00045290,-1430.14914893
1769343.95614210,-6215.75821166,-9.14167787,214912.76885097,-16481.97422085,223492.02033139,0.00267044,-0.00046480,-1424.80868577,230711.23440478,0.00010000,-0.00045471,-1432.58126700
1257510.84101240,-6222.50820637,-9.22056615,242938.02688882,7677.31758134,210808.39092509,0.00043259,-0.00045761,-1454.44520386,213615.74335235,0.00010000,-0.00044783,-1444.25476151
1270352.03321580,-6207.89334107,-9.20667890,244307.79088202,-4780.25217582,208685.63643415,0.00010499,-0.00049141,-1444.59637016,210279.29842943,0.00010000,-0.00048271,-1436.58750005
1428546.81119888,-6193.41907287,-9.22609836,246652.31146384,-11963.95791285,218640.17083144,0.00052884,-0.00049231,-1431.28443437,221169.50304337,0.00010000,-0.00048497,-1435.69896803
1484243.96932871,-6181.53259900,-9.25138559,231868.63960116,-16461.30940648,199002.17460162,0.00121007,-0.00053897,-1350.16106727,222981.15270320,0.00010000,-0.00047741,-1443.98569074
1530983.92395043,-6169.80546345,-9.22669499,237175.03918179,-6949.87885947,227316.72421997,0.00024638,-0.00044154,-1448.59020506,228942.92151000,0.00010000,-0.00043520,-1445.21911451
1839118.53213650,-6151.35930711,-9.22755069,222926.65474621,-10866.34189852,232835.53856659,0.00019195,-0.00047313,-1462.70213169,234603.44332468,0.00010000,-0.00046602,-1457.19627483
1876868.25745181,-6139.57247076,-9.22891744,199710.32092919,-13409.45759852,219740.97014560,0.00182747,-0.00049283,-1442.13640006,224921.23145035,0.00010000,-0.00048431,-1449.49843966
1749390.64481401,-6131.20891895,-9.27707129,213217.01907881,-9203.36800634,224515.79149494,0.00034109,-0.00045751,-1458.54722039,226627.63836548,0.00010000,-0.00045132,-1457.80747000
327915.62105574,-6275.54151438,-9.31410909,223841.26275313,14241.14282699,125977.59812955,0.00010103,-0.00032640,-1459.62108938,127004.28946836,0.00010000,-0.00031429,-1450.47917309
105804.02677730,-6374.43837680,-9.37581310,184515.94582005,4066.35007266,65296.15846176,0.00010613,-0.00027899,-1477.06817635,66003.29143141,0.00010004,-0.00025120,-1463.62068638
56830.02286679,-6552.07787523,-9.39790948,166964.90868305,4870.15367684,34977.08891659,0.00010000,-0.00046207,-1474.23513905,35460.60064656,0.00010000,-0.00040942,-1455.43074025
34440.52846973,-6746.15225529,-9.34331570,164763.14522239,15153.75237317,22030.15134768,0.00010000,-0.00063969,-1454.16773751,22243.43083102,0.00010000,-0.00056368,-1433.40182485
18127.89064686,-6717.09818493,-9.33929576,164212.30635120,64068.74429619,7061.67940759,0.10132041,-0.00045066,-1460.75526469,16738.58465971,0.00317717,-0.00010348,-1438.45427464
16375.85855117,-6795.58010568,-9.31474708,161231.45960950,62670.80769414,8378.50109860,0.07288073,-0.00044990,-1467.80787404,15999.99805796,0.00010677,-0.00014713,-1445.54788105
12910.29045185,-7141.97406587,-9.32908888,190923.62115826,35383.67057127,8468.03075924,0.04751142,-0.00047031,-1466.38697637,12591.34303553,0.00010000,-0.00022246,-1440.85740808
20115.62981908,-7400.63311444,-9.31646645,156713.46224423,28591.99964583,14047.93091607,0.01413877,-0.00048680,-1450.51617484,15906.44296969,0.00010000,-0.00036488,-1429.37657074
26843.42065669,-7550.10740285,-9.28823134,151490.89375671,15600.48704948,19695.79441755,0.00010000,-0.00055549,-1449.56371428,19820.45499071,0.00010000,-0.00047017,-1427.19556868
28281.04149237,-7682.78664889,-9.29932497,145770.55866351,-1285.06840472,19219.05999882,0.00010000,-0.00063303,-1463.08144707,19377.89573899,0.00010000,-0.00054310,-1437.62492010
23897.23128531,-7842.45224512,-9.30988135,145157.73350196,23150.40989361,16827.29700444,0.00907300,-0.00046870,-1460.43455431,18403.26362628,0.00010000,-0.00036010,-1436.65467199
20217.08365856,-7954.04594065,-9.32208701,140055.99566399,8232.62323309,15900.11450757,0.00010002,-0.00056563,-1461.59180760,15959.43371220,0.00010000,-0.00046728,-1438.46202277
28261.79888555,-8055.72571437,-9.29901678,126281.57305013,-7387.05345760,19566.03727183,0.00010007,-0.00051880,-1461.23461500,19778.15370819,0.00010000,-0.00043573,-1438.57702554
31976.93712958,-8143.16425513,-9.25491644,137456.19740205,-432.09951409,20923.73473158,0.00010002,-0.00066532,-1460.31361717,21216.85741218,0.00010000,-0.00057710,-1435.21019085
26593.54832307,-8234.45142181,-9.25473224,153564.83865308,30977.24655014,19555.90915546,0.00010005,-0.00055692,-1451.96290352,19681.92500612,0.00010000,-0.00047645,-1430.10900104
26344.59704813,-8321.06327935,-9.26666633,145322.49494055,27973.07776646,19435.62437104,0.00010003,-0.00050451,-1456.47895749,19687.05431225,0.00010000,-0.00042034,-1433.02837444
24155.70467269,-8385.98481159,-9.16380491,151154.16516698,24091.02270265,18584.44620028,0.00010001,-0.00049182,-1442.84294279,18722.82377966,0.00010000,-0.00041109,-1421.44310800
24224.57445893,-8439.18269894,-9.14575300,139473.31687857,10986.44651529,17016.10638908,0.00010000,-0.00065840,-1437.66430849,16996.43768474,0.00010000,-0.00056418,-1413.03879907
22185.11135996,-8489.92952102,-9.14277879,168005.78219036,58797.25475447,17711.75263840,0.00039297,-0.00047889,-1433.31854266,18651.87916183,0.00010000,-0.00035919,-1413.02321449
21597.22117025,-8506.94357940,-9.10297117,151110.57646056,14261.49902434,7893.40212927,0.08365697,-0.00061017,-1442.42323595,16684.78260476,0.00017010,-0.00029244,-1417.35561769
26054.08884520,-8513.46627204,-9.13673107,137224.07908217,-8163.65748391,16732.25433064,0.00010000,-0.00075370,-1431.03881798,16817.92208493,0.00010000,-0.00065108,-1405.13471748
28605.81045438,-8492.25609974,-9.10977824,125206.69812178,-12115.34104839,19599.33593518,0.00010032,-0.00050658,-1425.17027461,19819.85948648,0.00010000,-0.00042649,-1403.42863244
12218.44986278,-8661.29438700,-8.87544288,112787.53896950,10644.79762696,8563.64747687,0.04103025,-0.00058784,-1435.08324634,12522.11682409,0.00010000,-0.00028191,-1397.28593388
4512.86349842,-9111.96133141,-8.98991842,218388.93191336,174704.05372899,802.17222984,0.24265082,-0.00107342,-1450.87939581,3418.60151522,0.08923602,0.00039884,-1397.53263937
20879.99396836,-8391.66860487,-9.03410290,118675.02481719,-2183.31129862,13762.19029163,0.00010000,-0.00077957,-1431.21659030,13761.05913209,0.00010000,-0.00066634,-1404.55468706
17990.28520310,-8283.22213570,-9.10796449,138375.75560195,16321.13918206,13154.87386766,0.00572167,-0.00062045,-1453.67758528,13923.84988268,0.00010000,-0.00048640,-1424.09377829
16023.65701939,-8231.20828437,-9.19779551,158755.59476533,30892.43132843,9766.17204715,0.03962762,-0.00052448,-1437.98162069,13670.85460948,0.00010001,-0.00032759,-1417.19314489
19574.73677867,-8099.12171339,-9.30553720,140336.56256477,15276.24883037,13607.14161887,0.01642982,-0.00048620,-1452.39734620,15755.23048487,0.00010000,-0.00035827,-1431.42456966
23737.21851931,-7937.62762194,-9.32286600,144374.21622563,11491.69602369,17343.90404434,0.00010002,-0.00056813,-1474.37514888,17514.97813262,0.00010000,-0.00047309,-1448.12424502
18888.76073244,-7850.50007617,-9.28028797,155728.94709857,23061.09456601,9771.72481623,0.05783257,-0.00049171,-1455.39232576,16328.35481670,0.00010000,-0.00024520,-1431.75916952
17974.80658882,-7739.83954801,-9.32151311,156158.32916420,14139.73000876,7957.28783013,0.07069690,-0.00055813,-1453.09374612,14699.65629255,0.00016625,-0.00027915,-1431.90897074
19592.84903459,-7642.00706599,-9.31986027,147009.71838413,29594.62014637,15623.63096543,0.00010005,-0.00055850,-1467.65620725,15568.84344314,0.00010000,-0.00047441,-1444.43760807
16890.51756371,-7547.04233058,-9.35297787,166590.52307103,33703.92941839,7599.74735841,0.08120670,-0.00047077,-1457.34053221,15259.53039452,0.00010279,-0.00017374,-1435.63838444
25087.36852111,-7459.26899832,-9.37600780,146449.03269395,14704.32867899,17433.64639558,0.00010000,-0.00067586,-1469.82611412,17558.07223682,0.00010000,-0.00058141,-1442.28912337
28559.97534738,-7527.52044534,-9.36983253,123183.85753668,-14421.25718731,17272.26135223,0.00010002,-0.00071323,-1463.66937813,17383.53397890,0.00010000,-0.00060308,-1435.85216374
19950.49994143,-7385.28835911,-9.41968745,127775.28285312,-21335.41938676,10263.55147270,0.00010000,-0.00115752,-1476.32023328,9946.27443029,0.00010000,-0.00102809,-1442.04529354
1829648.24587914,-5725.76897181,-7.74581008,203647.03398131,1201.39728344,223729.79739485,0.00058802,-0.00049936,-1477.59982307,224138.11062967,0.00010000,-0.00050613,-1541.80110216
1083088.62861057,-5727.79349436,-4.48848671,70323.61137437,-74.93587151,162188.24415272,0.00021335,-0.00069341,-993.75614566,163429.21971830,0.00010000,-0.00068598,-990.64388710
8388.14511902,-6756.68324832,-9.61614905,187603.22498423,86868.60758304,4271.70386827,0.06106848,-0.00095042,-1517.88291546,7035.85600578,0.00010000,-0.00054763,-1487.50816524
1465362.08346230,-5702.91996660,-8.36798577,212501.77283665,11403.20309005,198583.40042395,0.00384085,-0.00043745,-1416.83051983,213172.14737523,0.00013130,-0.00041763,-1492.50416826
1449869.29384562,-5696.29779691,-9.68451741,229167.01940877,-7923.54931104,212851.42194021,0.00061150,-0.00046179,-1520.62605511,214880.10198578,0.00010000,-0.00045480,-1513.66699366
978598.90528107,-5704.96414300,-9.54204417,188554.00463570,-9208.60282282,164880.91839203,0.00050648,-0.00053668,-1518.37636314,166679.82987518,0.00010000,-0.00052660,-1509.61846259
240478.11520315,-5868.49063119,-9.72179660,229205.12286239,20953.04442862,112297.66986113,0.00018503,-0.00025981,-1520.90853209,113278.74280921,0.00010000,-0.00024657,-1511.92679629
298909.10530498,-5829.42473866,-9.67699078,237364.52561686,4911.14913385,120429.95892652,0.00019669,-0.00033707,-1509.04390522,121602.95573440,0.00010000,-0.00032328,-1499.79352424
1741569.20767691,-5650.46070405,-9.59691594,220902.53323098,-18735.75683337,226823.28280519,0.00035335,-0.00045648,-1510.51787221,228995.46610195,0.00010000,-0.00044993,-1508.51608043
1642452.59138739,-5641.47641317,-9.49473841,224512.51622239,-15914.06327541,214316.56765888,0.00010156,-0.00052985,-1546.44533050,215826.92032615,0.00010000,-0.00052162,-1538.24293935
1349319.31520056,-5638.92800366,-9.67535426,246614.42949785,-8680.99281241,202453.92999322,0.00044303,-0.00047890,-1439.72285777,218436.05008005,0.00010000,-0.00043868,-1515.92483846
1423148.87158945,-5624.78855340,-9.65519636,234534.21929985,2451.16440531,208824.69589185,0.00263641,-0.00046370,-1489.50551713,216441.46458197,0.00010386,-0.00045257,-1509.92678728
1815784.97223450,-5604.72023712,-9.37999211,210413.36294881,-4231.95396965,223530.37399033,0.00054484,-0.00047038,-1488.75662425,225529.49535960,0.00010000,-0.00046411,-1482.98177039
1520689.82073373,-5621.78290754,-9.48456319,228257.86598696,-6580.60350581,217910.50681776,0.00175257,-0.00047374,-1491.52787942,223166.56741136,0.00010000,-0.00046388,-1494.79344744
1364397.07990800,-5639.00173761,-9.66783896,227521.02539214,-13871.88586767,191305.83184430,0.00224907,-0.00051732,-1428.38894827,210984.17291268,0.00010000,-0.00047117,-1516.75403625
1309520.27535795,-5655.87624101,-9.91296620,251183.22427616,-15642.56844226,203188.76889077,0.00077247,-0.00048812,-1493.09879943,211572.72153425,0.00010124,-0.00046979,-1540.39391481
1366085.73024297,-5663.12480314,-9.98381922,227045.84217205,-15073.36595181,211208.09392318,0.00100120,-0.00045109,-1542.94523390,214534.84614734,0.00010000,-0.00044577,-1559.75879140
625520.30940302,-5715.72241771,-10.09043266,205074.29752222,-2793.20002388,161450.90637343,0.00012622,-0.00039618,-1583.27049412,162746.18747328,0.00010000,-0.00038627,-1575.13582256
231996.60639616,-5866.32101364,-10.23074000,223338.95558147,2068.08801193,110572.97770047,0.00014553,-0.00027515,-1583.38308017,111668.79228152,0.00010000,-0.00025985,-1573.67543739
108212.89524778,-5962.91735448,-10.21592342,187402.76554625,-11869.56814435,70715.66470013,0.00013162,-0.00025039,-1600.73998416,71765.79186822,0.00010000,-0.00022102,-1587.18381322
102457.97255845,-6050.85380374,-10.34827361,209697.52669750,19349.20678370,60764.92848542,0.00012763,-0.00028885,-1595.99060111,61435.25128019,0.00010000,-0.00026231,-1583.07546082
1308882.26194721,-5728.90601578,-10.27979821,249421.46064898,-6519.96059427,202322.69933070,0.00144973,-0.00047643,-1524.07471988,217979.74329805,0.00010000,-0.00044133,-1596.40002194
1443702.68470917,-5739.84422769,-10.26124604,252566.02939084,-10560.45240523,218491.18847742,0.00100586,-0.00045923,-1574.24656247,222280.94922129,0.00010443,-0.00045348,-1593.98803227
1160935.63119963,-5758.78785679,-9.32855567,169909.14520047,-5736.77241422,157835.11080623,0.01775427,-0.00046600,-1633.68242673,173061.02496606,0.00840254,-0.00044508,-1627.58229904
4056.53482860,-7312.31827681,-10.20273044,196529.63966343,206468.17753595,1013.45014324,0.18874315,-0.00144636,-1634.48810188,5034.71985740,0.01521803,0.00032169,-1573.66565928
113202.64972116,-6002.54393340,-6.97489818,118656.86675697,24866.06620024,26971.27384038,0.09467110,-0.00048821,-1380.33157349,45365.43056418,0.04460900,-0.00033958,-1390.48263622
2304.86386890,-7560.32849514,-10.29495823,315311.38718927,-186095.01420965,143.31320481,0.43165820,-0.00132028,-1750.08154742,211.71056628,0.39233784,0.00002625,-1692.11875386
23843.17139995,-7535.98053736,-10.30875845,124130.31292188,-8898.44388087,12852.93280350,0.02359382,-0.00060708,-1597.41674884,15958.92203785,0.00010000,-0.00044526,-1571.64912663
20252.33079928,-7678.20387678,-10.27720713,150091.18603496,32084.00929216,13935.17249207,0.02115792,-0.00046325,-1593.35577402,16804.40988768,0.00010000,-0.00032906,-1572.36981494
14824.11456043,-7811.68115085,-10.20992336,181546.21997886,80285.64185023,6245.77386012,0.09110613,-0.00052484,-1577.51306349,13522.95332771,0.00020167,-0.00018536,-1554.58921944
18618.05695317,-7896.68635503,-10.22227490,133377.87741882,23613.03275493,12092.74381554,0.00010000,-0.00104172,-1592.00597889,11873.55589236,0.00010000,-0.00091396,-1558.97239347
15295.33439022,-8017.61611514,-10.18893886,165647.03340232,30875.55632080,12224.08355632,0.00765889,-0.00053237,-1579.53359734,12938.66859525,0.00010000,-0.00041682,-1557.58504813
18732.85194475,-8129.69925857,-10.13345930,161183.85284876,47496.55348444,12384.50421849,0.02789728,-0.00046059,-1560.64553147,15776.03277956,0.00010020,-0.00030954,-1541.21749582
23374.53121251,-8210.00609451,-10.12430324,163295.00753428,33775.90637491,17976.13798509,0.00010053,-0.00048563,-1568.24887110,18092.71217251,0.00010000,-0.00040708,-1548.66846254
20704.98435641,-8349.15730471,-10.07696634,146574.08775015,32343.70729226,16320.02717147,0.00010002,-0.00053579,-1562.43360661,16459.04517155,0.00010000,-0.00043851,-1538.78130812
11836.87544190,-8578.71333333,-10.10952618,196575.95904001,136287.24977287,11810.09562255,0.00013630,-0.00044717,-1569.90512129,11534.32295264,0.00010000,-0.00036197,-1547.16829141
17907.31545259,-8552.71404112,-10.11476383,140740.98899007,22388.54179884,14225.31414721,0.00060276,-0.00052838,-1565.78329524,14378.98202599,0.00010000,-0.00041738,-1540.05124858
20535.55217148,-8630.05338076,-10.06950837,141240.76234388,48236.48719879,16464.64416597,0.00041310,-0.00052392,-1578.05427062,16558.42833890,0.00010000,-0.00044164,-1559.40076643
20984.64170320,-8711.49160668,-10.04171981,145764.20141575,43615.79656999,16039.17800105,0.00015789,-0.00062515,-1563.42906737,16089.30177347,0.00010000,-0.00052072,-1535.45984133
26595.02885921,-8702.40585370,-10.05893632,139847.12168355,23018.66753411,19657.61118808,0.00010001,-0.00049143,-1562.78115875,19812.40675642,0.00010000,-0.00041749,-1544.10561424
26108.40281543,-8760.25056062,-10.09561855,129950.25930649,7715.34584919,18755.78053910,0.00482367,-0.00046783,-1570.10888334,19846.39394455,0.00010000,-0.00036970,-1546.55379457
31794.08085979,-8747.68491601,-10.09151102,153825.73448464,28689.64671817,22588.41314116,0.00187485,-0.00042685,-1563.83801958,23257.89825127,0.00010000,-0.00035561,-1543.95204064
25072.31621452,-8746.10338638,-10.11009997,137882.38784598,27147.33732007,16401.57456098,0.01536399,-0.00048945,-1570.19067416,19018.61011771,0.00010000,-0.00036492,-1546.47691696
25853.08232986,-8719.80273724,-10.14463224,142349.67886228,16351.13766094,17584.26504817,0.00010003,-0.00061342,-1580.37927795,17704.68439142,0.00010000,-0.00052553,-1556.28364284
23957.81400063,-8684.58873335,-10.20146015,162615.40071556,24106.73902459,17478.86330694,0.00010006,-0.00052148,-1575.09670202,17596.20820669,0.00010000,-0.00043930,-1553.47305038
23095.23530043,-8624.55948223,-10.21472689,158644.17866521,42208.90878115,14412.10509891,0.02684645,-0.00046120,-1579.04053192,18419.50563324,0.00010088,-0.00031387,-1556.33204036
