E,Zc,d0,Wt,Wr,E0J,betaJ,tcJ,F0J,E0Tn,betaTn,tcTn,F0Tn
0.98805046,-4749.45204262,6.03933349,229771.98711899,-17667.72040294,0.99282708,0.00022704,-0.00053984,603.95552133,0.99018828,0.00010000,-0.00053154,598.02038598
0.99255712,-4749.45204262,6.03933349,222528.13667087,-17667.72040294,0.99746224,0.00143859,-0.00050048,603.95552133,0.99849309,0.00010000,-0.00049139,598.02038598
1.00000000,-4749.45204262,6.03933349,206656.09109479,-15501.50052304,0.98390319,0.00638262,-0.00056346,603.95552133,1.00000000,0.00012224,-0.00051214,598.02038598
0.96319212,-4749.45204262,6.03933349,235524.55037893,3765.01644278,0.98835995,0.00235687,-0.00048485,603.95552133,0.98945513,0.00010000,-0.00047398,598.02038598
1.00000000,-4749.45204262,6.03933349,197472.88735558,-17667.72040294,0.99366608,0.00042632,-0.00055143,603.95552133,0.99186181,0.00010000,-0.00054244,598.02038598
1.00000000,-4749.45204262,6.03933349,212701.04265390,-13547.86742871,0.99727449,0.00080556,-0.00047600,603.95552133,0.99627453,0.00010001,-0.00046942,598.02038598
0.98549197,-4749.45204262,6.03933349,224408.80659462,-17667.72040294,0.99463329,0.00010036,-0.00049555,603.95552133,0.99201415,0.00010000,-0.00048789,598.02038598
1.00000000,-4749.45204262,6.03933349,210679.15445594,-10355.42854851,0.99217110,0.00225819,-0.00049808,603.95552133,0.99316636,0.00010000,-0.00048907,598.02038598
0.99627780,-4749.45204262,6.03933349,235993.30324773,-17667.72040294,1.00000000,0.00010726,-0.00049783,603.95552133,1.00000000,0.00010000,-0.00049030,598.02038598
0.95568296,-4749.45204262,6.03933349,245478.01433338,-2013.72321710,0.99242177,0.00028120,-0.00045539,603.95552133,0.98912234,0.00010005,-0.00045420,598.02038598
1.00000000,-4749.45204262,6.03933349,219279.87170020,-10252.91878917,0.99924486,0.00164584,-0.00051742,603.95552133,1.00000000,0.00010000,-0.00050958,598.02038598
0.99138419,-4749.45204262,6.03933349,226650.82446713,-10503.41656943,1.00000000,0.00035082,-0.00046968,603.95552133,0.99921187,0.00010000,-0.00046277,598.02038598
0.99569846,-4749.45204262,6.03933349,229991.14273694,-17667.72040294,0.99604132,0.00159263,-0.00051262,603.95552133,0.99690078,0.00010000,-0.00050360,598.02038598
0.95853401,-4749.45204262,6.03933349,243234.81016159,1618.56800644,0.97260427,0.00151657,-0.00056404,603.95552133,0.98336775,0.00010000,-0.00050949,598.02038598
0.92611690,-4749.45204262,6.03933349,226523.63750390,-336.25705747,0.97981018,0.00025548,-0.00044889,603.95552133,0.97064838,0.00010000,-0.00044619,598.02038598
0.74071028,-4749.45204262,6.03933349,245478.01433338,7682.03924641,0.90599758,0.00024067,-0.00039442,603.95552133,0.87911623,0.00010000,-0.00037899,598.02038598
0.99532363,-4749.45204262,6.03933349,187361.22730383,-11609.80089899,0.98134669,0.00031017,-0.00056442,603.95552133,0.97583296,0.00010000,-0.00055506,598.02038598
1.00000000,-4749.45204262,6.03933349,198159.61232828,-14554.29582213,0.99497398,0.00040227,-0.00049762,603.95552133,0.99317200,0.00010000,-0.00048967,598.02038598
0.99841680,-4749.45204262,6.03933349,208447.30406976,-7795.52476816,0.99097726,0.00272798,-0.00048048,603.95552133,0.99268059,0.00010000,-0.00047039,598.02038598
0.97082240,-4749.45204262,6.03933349,216639.76390196,-9701.21975222,0.98783763,0.00187865,-0.00049733,603.95552133,0.98693182,0.00010000,-0.00048771,598.02038598
0.70598476,-4749.45204262,6.03933349,238787.86992148,10367.64393954,0.89306056,0.00016845,-0.00029475,603.95552133,0.86145414,0.00010000,-0.00028197,598.02038598
0.76471998,-4749.45204262,6.03933349,234364.99522919,12043.49872735,0.91034941,0.00032314,-0.00043158,603.95552133,0.88456457,0.00010000,-0.00041862,598.02038598
0.98557119,-4749.45204262,6.03933349,237507.58546053,-1166.08657400,0.99843145,0.00058950,-0.00048601,603.95552133,0.99800257,0.00010000,-0.00047842,598.02038598
0.94087070,-4749.45204262,6.03933349,245478.01433338,3528.06639154,0.98050990,0.00019218,-0.00047656,603.95552133,0.98526057,0.00010001,-0.00043989,598.02038598
0.66386590,-4749.45204262,6.03933349,224246.75983938,11731.87547740,0.87057296,0.00010002,-0.00032894,603.95552133,0.83329940,0.00010000,-0.00031157,598.02038598
0.65335500,-4749.45204262,6.03933349,211335.57741049,6898.86156853,0.86570867,0.00010741,-0.00027712,603.95552133,0.82658429,0.00010006,-0.00026180,598.02038598
0.98692363,-4749.45204262,6.03933349,225594.55579316,-6921.14274450,0.99581374,0.00013243,-0.00050629,603.95552133,0.99373288,0.00010000,-0.00049837,598.02038598
0.62661165,-4819.17261080,6.03933349,226554.34052306,32672.41131317,0.79903739,0.03695992,-0.00025087,603.95552133,0.79062138,0.01030878,-0.00019172,598.02038598
0.68031147,-4799.87298345,6.03933349,234279.79259486,12431.78612887,0.88219835,0.00011366,-0.00027729,603.95552133,0.84787455,0.00010000,-0.00026275,598.02038598
0.91021966,-4749.45204262,6.03933349,240624.28103855,2286.43333737,0.97210193,0.00053619,-0.00045308,603.95552133,0.96480325,0.00010000,-0.00044286,598.02038598
0.73881704,-4749.45204262,6.03933349,237173.34345165,12764.75004472,0.90872305,0.00014704,-0.00031785,603.95552133,0.88200551,0.00010000,-0.00030559,598.02038598
0.79146672,-4751.36831613,6.03933349,245478.01433338,1985.42078651,0.93254143,0.00023047,-0.00037894,603.95552133,0.91287209,0.00010000,-0.00036695,598.02038598
0.89732425,-4749.45204262,6.03933349,206814.91370107,-10838.48321294,0.96622701,0.00071944,-0.00046219,603.95552133,0.95724958,0.00010000,-0.00045212,598.02038598
0.93022141,-4749.45204262,6.03933349,218662.91303098,-7454.35471254,0.97897541,0.00097461,-0.00043649,603.95552133,0.97836975,0.00010248,-0.00041756,598.02038598
1.00000000,-4749.45204262,6.03933349,217060.83267474,-13195.34149395,1.00000000,0.00050232,-0.00047590,603.95552133,1.00000000,0.00010000,-0.00046837,598.02038598
0.97555999,-4749.45204262,6.03933349,239466.37583345,-15472.20728344,0.99721699,0.00164068,-0.00047631,603.95552133,0.99858410,0.00010000,-0.00046655,598.02038598
1.00000000,-4749.45204262,6.03933349,211830.66728828,-17479.00785759,0.99877749,0.00030558,-0.00053619,603.95552133,0.99802458,0.00010000,-0.00052774,598.02038598
1.00000000,-4749.45204262,6.03933349,196782.14602952,-13104.36920280,0.99435181,0.00074595,-0.00056407,603.95552133,0.99335342,0.00010000,-0.00055478,598.02038598
0.98434688,-4749.45204262,6.03933349,222133.13296565,-5934.48880576,0.99488070,0.00151922,-0.00043291,603.95552133,0.99511991,0.00010000,-0.00042561,598.02038598
0.98598351,-4749.45204262,6.03933349,227505.15109624,-17667.72040294,0.99014445,0.00010339,-0.00056585,603.95552133,0.98660167,0.00010000,-0.00055622,598.02038598
1.00000000,-4749.45204262,6.03933349,199414.04808509,-11339.17289282,0.99461330,0.00266416,-0.00047583,603.95552133,0.99700712,0.00010000,-0.00046687,598.02038598
0.95541689,-4775.02199140,6.03933349,243913.25534142,-6291.63505604,0.98984924,0.00060914,-0.00046673,603.95552133,0.98698583,0.00010000,-0.00046108,598.02038598
0.98087553,-4783.67519566,6.03933349,241387.64660049,-14918.88920728,1.00000000,0.00038582,-0.00047299,603.95552133,1.00000000,0.00010000,-0.00046546,598.02038598
0.97845900,-4794.97894038,6.03933349,227307.28899150,-9471.12072390,0.99624008,0.00082289,-0.00045861,603.95552133,0.99552049,0.00010000,-0.00045192,598.02038598
0.98689376,-4807.57899410,6.03933349,226949.43524710,-12471.25053936,1.00000000,0.00034458,-0.00044453,603.95552133,1.00000000,0.00010000,-0.00043832,598.02038598
0.94948115,-4829.08933957,6.03933349,245478.01433338,-5016.06710012,0.98048919,0.00083212,-0.00047634,603.95552133,0.98803155,0.00010000,-0.00043683,598.02038598
0.98619903,-4832.55739778,6.03933349,227654.50098701,-6571.16680923,0.99397740,0.00024217,-0.00054014,603.95552133,0.99181357,0.00010000,-0.00053176,598.02038598
1.00000000,-4840.09134732,6.03933349,210747.07015765,-13685.44121568,0.99903717,0.00170867,-0.00049466,603.95552133,1.00000000,0.00010000,-0.00048660,598.02038598
0.95410180,-4868.56593993,6.03933349,245478.01433338,-11355.46803305,1.00000000,0.00123571,-0.00041135,603.95552133,0.98806202,0.00010000,-0.00044133,598.02038598
0.95083398,-4881.39515822,6.03933349,244099.67978739,-4079.74297941,0.98944569,0.00079757,-0.00049782,603.95552133,0.98085342,0.00010000,-0.00050085,598.02038598
0.96641712,-4889.65271200,6.03933349,224899.81057902,-8174.87180867,0.97430241,0.00112622,-0.00052734,603.95552133,0.98772712,0.00013368,-0.00046574,598.02038598
0.98554898,-4897.40061141,6.03933349,212081.23786156,1012.71598819,0.99437016,0.00039230,-0.00043759,603.95552133,0.99235799,0.00010000,-0.00043186,598.02038598
0.96763416,-4914.93100588,6.03933349,222816.63743764,-1655.19761258,0.99307438,0.00053468,-0.00043056,603.95552133,0.99052279,0.00010000,-0.00042395,598.02038598
0.96952027,-4929.04239295,6.03933349,239479.35206011,-925.57104499,0.99197039,0.00168710,-0.00049715,603.95552133,0.99211406,0.00010000,-0.00048671,598.02038598
0.95629902,-4945.58217293,6.03933349,244228.44675508,4901.63704219,0.98365511,0.00044685,-0.00048267,603.95552133,0.99337097,0.00010340,-0.00043819,598.02038598
0.96351255,-4959.11188904,6.03933349,241985.57973676,-15287.15226430,0.99091104,0.00019019,-0.00050280,603.95552133,0.98725439,0.00010000,-0.00049780,598.02038598
0.98264092,-4968.96328853,6.03933349,233922.92582295,-15854.62925478,0.99972174,0.00010139,-0.00046692,603.95552133,0.99846744,0.00010000,-0.00045986,598.02038598
1.00000000,-4962.55630022,6.03933349,196142.13338385,-11880.80888017,0.99738320,0.00062362,-0.00057458,603.95552133,0.99700588,0.00010000,-0.00056549,598.02038598
0.96199771,-4970.06233383,6.03933349,234747.38061843,-546.49263807,0.99124636,0.00177716,-0.00046700,603.95552133,0.99178657,0.00010000,-0.00045774,598.02038598
0.98390420,-4956.87035678,6.03933349,223244.77612395,-16028.42473235,0.99969142,0.00013346,-0.00047555,603.95552133,0.99859934,0.00010000,-0.00046825,598.02038598
1.00000000,-4943.07309403,6.03933349,224440.26814787,-12236.88198905,1.00000000,0.00023550,-0.00048873,603.95552133,1.00000000,0.00010000,-0.00048100,598.02038598
0.97368268,-4939.63465315,6.03933349,240670.25744270,-4075.91113399,1.00000000,0.00066687,-0.00046169,603.95552133,1.00000000,0.00010000,-0.00045429,598.02038598
1.00000000,-4916.55088706,6.03933349,208200.79056824,-7802.90073830,1.00000000,0.00059808,-0.00056923,603.95552133,0.99841859,0.00010000,-0.00056262,598.02038598
1.00000000,-4909.59934718,6.03933349,199483.41477007,-6923.41313454,0.99512582,0.00065994,-0.00049631,603.95552133,0.99380873,0.00010000,-0.00048859,598.02038598
1.00000000,-4900.92232546,6.03933349,193126.06577347,-4765.85657612,0.98700548,0.00092175,-0.00052615,603.95552133,0.98373694,0.00010000,-0.00051884,598.02038598
1.00000000,-4890.19883482,6.03933349,194109.82657101,-8018.62337208,0.99091324,0.00105424,-0.00050142,603.95552133,0.99146334,0.00010239,-0.00048863,598.02038598
1.00000000,-4880.65286907,6.03933349,203149.69263908,-7198.86205949,0.99841907,0.00046249,-0.00049176,603.95552133,0.99776740,0.00010000,-0.00048397,598.02038598
0.99454378,-4873.28239598,6.03933349,215421.17503801,-4660.71216213,0.99665671,0.00072143,-0.00046842,603.95552133,0.99535012,0.00010000,-0.00046191,598.02038598
0.97716028,-4869.42900242,6.03933349,232799.81750819,-11521.90927301,1.00000000,0.00014864,-0.00044691,603.95552133,0.99991953,0.00010000,-0.00044048,598.02038598
0.97241566,-4861.40939746,6.03933349,227493.75517662,-17667.72040294,0.99124518,0.00137449,-0.00048420,603.95552133,0.99035235,0.00010000,-0.00047476,598.02038598
0.96672362,-4849.89917992,6.03933349,221508.90217178,-9323.66527070,0.98558198,0.00086045,-0.00053421,603.95552133,0.98231834,0.00010000,-0.00052424,598.02038598
0.97554223,-4838.74513213,6.03933349,242679.71047143,-1569.22522144,0.99885926,0.00021570,-0.00045404,603.95552133,0.99757528,0.00010000,-0.00044768,598.02038598
0.98335716,-4828.48848372,6.03933349,229686.27612670,-17667.72040294,1.00000000,0.00024904,-0.00047280,603.95552133,0.99932526,0.00010000,-0.00046575,598.02038598
0.97611593,-4817.41181618,6.03933349,228896.62288369,-6879.45220996,0.99181077,0.00100389,-0.00050279,603.95552133,0.99054994,0.00010000,-0.00049330,598.02038598
0.99221068,-4802.59669213,6.03933349,218513.69536518,-9648.77900038,0.99765869,0.00248226,-0.00048635,603.95552133,1.00000000,0.00010000,-0.00047625,598.02038598
