E,Zc,d0,Wt,Wr,E0J,betaJ,tcJ,F0J,E0Tn,betaTn,tcTn,F0Tn
0.98754389,1.00000000,1.00000000,0.66604515,0.01717719,0.99716158,0.00236604,0.88621575,1.00000000,0.99568721,0.00000000,0.41026918,1.00000000
0.96519253,1.00000000,1.00000000,0.58542121,0.01059451,0.99205719,0.00050217,0.90468497,1.00000000,0.98884520,0.00000001,0.43735480,1.00000000
1.00000000,1.00000000,1.00000000,0.58286388,0.03379902,0.99850128,0.00369026,0.87812711,1.00000000,0.99805257,0.00000000,0.39849367,1.00000000
0.86476906,1.00000000,1.00000000,0.62799493,0.06842754,0.96449311,0.00103294,0.92373838,1.00000000,0.95908476,0.00000001,0.46814227,1.00000000
0.87261918,1.00000000,1.00000000,0.50462628,0.01786176,0.96405151,0.00079754,0.91560233,1.00000000,0.95897357,0.00000001,0.45663942,1.00000000
1.00000000,1.00000000,1.00000000,0.65352174,0.00358566,0.99996400,0.00947408,0.89251357,1.00000000,1.00000000,0.00003744,0.42171771,1.00000000
0.98666891,1.00000000,1.00000000,0.66977159,0.03542897,0.99879653,0.00238310,0.89549003,1.00000000,0.99742505,0.00000000,0.42407762,1.00000000
0.99792251,1.00000000,1.00000000,0.59585734,0.01890813,0.99829819,0.00008250,0.86957955,1.00000000,0.99580822,0.00000002,0.38482865,1.00000000
1.00000000,1.00000000,1.00000000,0.67874570,0.00000000,1.00000000,0.00978978,0.89382229,1.00000000,1.00000000,0.00000023,0.42371460,1.00000000
0.98834718,1.00000000,1.00000000,0.69095534,0.03954623,0.99075986,0.01605295,0.88032943,1.00000000,0.99780009,0.00001202,0.40726810,1.00000000
0.99494924,1.00000000,1.00000000,0.63168129,0.01891768,1.00000000,0.00533308,0.89587570,1.00000000,1.00000000,0.00000000,0.42542505,1.00000000
0.98696278,1.00000000,1.00000000,0.67529203,0.01805216,0.99324186,0.00650150,0.87400204,1.00000000,0.99385011,0.00001352,0.39372461,1.00000000
0.66916215,0.99959608,1.00000000,0.78229817,0.18990964,0.82319087,0.16533218,0.99267825,1.00000000,0.82741503,0.15629716,0.59018767,1.00000000
0.99014646,1.00000000,1.00000000,0.69106608,0.01271686,0.99768740,0.00121002,0.87660623,1.00000000,0.99571664,0.00000001,0.39562358,1.00000000
0.95395667,1.00000000,1.00000000,0.44218844,0.04475427,0.98198331,0.00110840,0.88840069,1.00000000,0.97671357,0.00000000,0.41262366,1.00000000
