Zc,E0Tn,betaTn
-7075.36483736,185.84156887,0.29241788
-7336.36905565,155.13589190,0.30871052
-8040.76937560,549.68553181,0.16477994
-7458.16708971,312.77231573,0.24748691
-6922.25416633,951.05537472,0.14769598
-7446.72308558,680.64920904,0.18130444
-7533.26763953,511.68256487,0.19196555
-7320.31417554,547.41199027,0.19719195
-7123.74342328,1076.98125561,0.12258890
-7009.02726671,1227.21829683,0.13108083
-6974.24443659,2085.12326175,0.07358515
-6197.13666079,7738.65138736,0.00010001
-6019.84488998,6664.07021126,0.00010000
-5753.93682044,8585.55948811,0.00016466
-5548.32611757,10431.10833630,0.00010000
-5404.05616689,9992.28579743,0.00010077
-5265.30826383,13163.13258184,0.00010000
-5186.21783592,10183.67504585,0.00010000
-4847.68063791,8611.18372483,0.07801348
-4481.76119697,19988.11965968,0.13619408
-4399.78966291,102130.60069238,0.00010000
-4350.66314513,144791.85541484,0.00010000
-4372.91369239,127980.42331817,0.00010000
-4569.26129781,72244.07403081,0.00010000
-4765.45576108,28018.85935509,0.00015987
-4856.04037524,24068.94488079,0.00010128
-4651.11075832,40443.45394671,0.00010053
-4474.58269162,55397.33860667,0.01564313
-4248.37640009,226543.81239460,0.00010000
-4251.60374033,243686.72025769,0.00010000
-4253.99225438,247894.87846590,0.00010000
-4259.27746413,246824.46677466,0.00010000
-4281.89473699,248128.02235398,0.00010001
-4289.48292713,249830.66548302,0.00010000
-4290.16606794,251324.17701265,0.00010000
-4302.37658405,251149.14076682,0.00010000
-4306.63099055,247663.22446948,0.00010000
-4310.86204806,249142.85185028,0.00010000
-4316.45302751,255777.77880098,0.00010000
-4316.13706380,254605.08923829,0.00010000
-4325.60988706,252756.20973747,0.00010000
-4322.71033374,259594.72041197,0.00011053
-4325.95120597,253282.20854438,0.00010000
-4323.68652953,253429.95913266,0.00010000
-4324.97195875,250704.62567778,0.00010000
-4348.91080815,202632.69751512,0.00010000
-4386.21823706,191187.79260443,0.00011410
-4324.73586088,238300.67780867,0.00010000
-4321.48958657,246266.35714544,0.00010000
-4481.04686258,80457.14766673,0.01187922
-4314.97022833,257476.35020958,0.00010007
-4328.25970878,246760.91595164,0.00010000
-4319.72569339,262474.25338736,0.00010000
-4312.05665054,259850.60094808,0.00010850
-4313.65504418,254737.66612497,0.00010000
-4438.30044291,110435.02076888,0.00010000
-4684.10796952,40966.47624993,0.00012330
-4878.50089806,30580.54839244,0.00010000
-4991.48802741,25034.99555949,0.00015914
-4762.33459059,8268.64327036,0.16571424
-4641.70561900,49394.91676024,0.00010000
-4519.36199327,79945.11272675,0.01858594
-4573.43680340,65474.88027729,0.00010000
-4772.13483734,22435.58719811,0.00010059
-4977.46681602,11378.48417121,0.00010000
-5288.33066016,8885.68598710,0.00010000
-5386.33217006,10122.29569956,0.00010000
-5557.98018735,10013.04872805,0.00010000
-5838.94471736,7397.91211082,0.00010003
-6068.02101134,7212.22230163,0.00010581
-6379.11289860,5835.15709127,0.00010014
-6776.41803557,4667.86984348,0.01486723
-7167.81912184,4357.68304315,0.00029684
-7453.16125029,1446.69423970,0.09856388
-7951.70274336,1582.62649773,0.04578441
-8250.24002871,285.84234056,0.24190815
-7380.62470237,368.09201393,0.24650222
-8575.43124363,244.67357662,0.26299865
-9098.25438991,174.91025305,0.27170903
-8513.77590122,181.63504841,0.27219157
-8514.39018001,253.65694358,0.23069510
-7843.93587252,107.29098343,0.31396437
-8032.21633283,119.62782072,0.28945289
-8151.45923997,95.72346799,0.31069319
-6631.98396083,215.63894820,0.27702219
-6520.81767558,347.34601827,0.27882795
-6275.83789097,638.00257031,0.21960404
-5808.24916711,2336.22953246,0.10313716
-4952.69929847,12176.52361601,0.00113979
-4651.22268476,25560.95838056,0.02612885
-4501.09277870,55976.75868502,0.03152059
-4409.10276934,135331.98185612,0.00010000
-4377.72637788,154515.58299561,0.00010000
-4525.25715644,65355.41348887,0.00010000
-4384.10305548,136612.53091876,0.00010000
-4244.50225961,252292.80369558,0.00010000
-4252.36699544,245645.97822463,0.00010000
-4240.80064701,252855.57320029,0.00010000
-4246.86490096,237445.51632651,0.00010000
-4234.45248185,257434.33771119,0.00010006
-4232.63357081,249787.57971055,0.00010000
-4233.41092096,261433.35322431,0.00010018
-4236.54814318,259586.99818550,0.00010000
-4230.06688244,227676.14351494,0.00010000
-4233.73048775,256710.86889800,0.00010000
-4224.18363332,237560.21743819,0.00010000
-4234.55116633,257108.28684881,0.00010000
-4245.66249460,251085.35838619,0.00010000
-4250.11566591,219318.33173574,0.00010000
-4305.36697439,175892.72106956,0.00010001
-4242.80495325,245220.38546704,0.00010000
-4245.98033735,261793.48309016,0.00010083
-4295.88718391,195075.87533673,0.00010000
-4249.56474188,257613.72200454,0.00010000
-4253.73676555,255997.06893799,0.00012618
-4257.52708618,255982.70369166,0.00010000
-4376.91967226,122255.19403058,0.00010000
-4484.62313331,85009.24172515,0.00010000
-4578.55009799,54578.07849301,0.00010000
-4440.42202375,120580.61984003,0.00010000
-4447.70028299,124539.47528339,0.00010000
-4576.40501505,56252.30686158,0.00016073
-4828.32750764,13456.12872080,0.00010000
-5119.50353595,1179.42179608,0.15948309
-5854.71594527,528.82175177,0.22348089
-7058.27226464,587.75699568,0.15954680
-7559.82443875,217.04454650,0.27841657
-7457.52548555,207.16449955,0.28495207
-8867.79203884,57.05050489,0.35831307
-8036.42343109,269.00068710,0.25936142
0.00000000,0.00000000,0.00000000
-10197.34738997,135.18374506,0.30629521
-9385.88141290,320.33304249,0.19502687
-9499.88753029,487.96633897,0.16842364
-10093.19805398,357.42950540,0.18187319
-10634.94422502,163.46240923,0.26109292
-10786.75935296,117.41849000,0.29357631
0.00000000,0.00000000,0.00000000
-8084.03405309,309.14033699,0.21949825
-8022.02767110,1439.26778876,0.07900475
-7712.91593471,3028.84850489,0.00010000
-7225.89230831,4044.49566569,0.00011783
-7164.83429532,2369.52251117,0.06192876
-6430.00989520,5022.64435594,0.00010002
-6134.91291788,6464.73964528,0.00035213
-5813.98758687,8884.42743179,0.00010000
-5501.67985165,11100.38254083,0.00010000
-5335.92428292,9475.06221177,0.00010008
-5019.81275450,18169.14933215,0.00010000
-4832.68685588,26754.54800943,0.00010008
-4677.64164188,36651.99968989,0.04471057
-4724.01380702,25371.90119603,0.00010000
-4688.90762136,40086.83892396,0.04816302
-4895.99921494,86017.20393681,0.00010000
-4996.84305970,19449.96651922,0.04753338
-5007.72500566,33889.95782114,0.00010000
-4873.97252834,33630.83539788,0.00010000
-4579.14792280,119674.67724076,0.00010000
-4577.87142007,109636.65850985,0.00010000
-4409.09601527,250865.32095850,0.00010000
-4423.18911387,232310.99287094,0.00010000
-4416.06943954,253280.98426689,0.00010014
-4425.13663676,243817.89884412,0.00010004
-4428.71747302,242042.30067970,0.00010018
-4429.47904174,256760.13598731,0.00010000
-4431.54193763,256145.83353526,0.00010000
-4430.99599066,259883.83654082,0.00010000
-4437.58845374,253303.32657372,0.00010006
-4442.19160681,258973.81114429,0.00010000
-4443.48638506,257066.97681148,0.00010000
-4442.51733760,255978.55073697,0.00010000
-4441.91151385,260056.52252679,0.00010000
-4443.40957494,252359.05014228,0.00010003
-4444.02870980,246995.53049239,0.00010000
-4453.93727904,250104.30778231,0.00010000
-4437.80277634,230531.10647045,0.00010000
-4438.63552331,238504.75743863,0.00010000
-4435.17050594,252292.98321423,0.00010000
-4429.96280965,252207.13924721,0.00010000
-4431.20238370,254928.64392543,0.00010000
-4430.03423130,257303.16749481,0.00010000
-4604.06200467,112759.47189847,0.00010000
-4590.95409083,113762.99580175,0.00010000
-4850.64411899,53188.32788732,0.00010000
-5168.56742230,27038.50566144,0.00010000
-5226.23140179,18509.88450822,0.01435332
-4854.95854670,39106.96835151,0.01431027
-4794.38924779,40195.26264334,0.00010000
-4756.17099513,48892.03292203,0.00283453
-4941.81067943,17448.38209019,0.00010115
-5088.46040964,15063.35026458,0.00010000
-5331.50541811,10636.99450872,0.00010000
-5578.08550348,8221.48885106,0.02147992
-5808.64184285,9296.82325083,0.00010926
-6273.05680023,6495.24402838,0.00010000
-6596.55199453,6514.37204715,0.00010000
-7242.91293559,1204.19040666,0.14781400
-7863.60012749,1959.60296656,0.07039967
-7876.81856558,1900.73326078,0.05434327
-8531.49988171,1000.50161253,0.12104477
-8753.74031148,916.33668610,0.07890394
-10671.79154896,125.13269714,0.31859252
-11230.85819219,154.21198348,0.24611439
0.00000000,0.00000000,0.00000000
-11271.32260555,166.29564006,0.27604912
-9782.37017476,465.93930575,0.19638580
-9508.62093701,483.88749647,0.19335290
-11156.92278351,158.59436725,0.24170295
-10211.96339143,1427.13877759,0.04530569
-9952.97020373,1081.79601556,0.12296925
0.00000000,0.00000000,0.00000000
-8823.56719879,122.14680342,0.29035170
-7857.53785036,258.89613173,0.29060076
-8190.18330358,353.02917071,0.19878527
-8102.41329519,156.26430541,0.30615135
-7426.79416772,377.98291887,0.20052296
-5434.54225212,1195.27387322,0.12894223
-5114.00310695,10393.04449479,0.00013513
-4770.58663868,23060.03986765,0.00010000
-4618.19402374,43957.72304326,0.02508040
-4611.19994410,56238.18857552,0.00011683
-4514.26331867,103230.10464834,0.00010001
-4564.22071065,95530.14386976,0.00010000
-4501.12924485,87632.51672151,0.00010000
-4309.53492506,238237.56317879,0.00010000
-4312.20417399,256497.82465790,0.00010000
-4328.62059666,227878.45696187,0.00010000
-4302.86148137,263939.82219625,0.00010050
-4303.54955531,254840.35538356,0.00010005
-4297.94858363,258951.22942090,0.00010355
-4295.02268612,261512.60832571,0.00012201
-4348.06730085,192664.52969010,0.00010000
-4319.34489912,223893.07799159,0.00010000
-4314.68945439,180118.27748556,0.00010116
-4286.10121513,261004.86314830,0.00010000
-4290.20927453,257904.12068026,0.00010000
-4294.42675338,259064.03792516,0.00010000
-4296.85262121,260999.13686614,0.00010000
-4297.91653631,241005.22505271,0.00010000
-4303.10632093,250985.91597117,0.00010000
-4305.25840421,257990.85161422,0.00010000
-4308.52069064,230079.09154786,0.00010000
-4321.16257406,187087.64045175,0.00010000
-4560.56665044,58539.00591196,0.02783965
-4612.02228511,60980.44243876,0.00010000
-4563.16607442,83321.14362982,0.00010000
-4503.35651331,110449.53951135,0.00011205
-4731.49903836,25751.36419661,0.00010000
-4768.91394424,25293.88797647,0.00010000
-4964.36605006,15770.90550910,0.00010000
-5317.31250021,8213.45404067,0.00011143
-5881.61196014,450.03850046,0.21350409
-6993.40316376,237.14313813,0.26055306
-8576.23047596,427.39178308,0.16365079
-7972.09210124,194.08492362,0.31077684
-9003.56847642,710.45355477,0.12052758
-10867.84564402,73.65270302,0.33365646
-10833.51212025,733.28880549,0.12289424
-11199.12775978,353.37466665,0.17595856
-11166.65046484,351.03335848,0.18675934
-11160.82757689,405.66528029,0.18207092
-11192.91954596,1805.38597761,0.00893037
-11451.70205182,434.56218553,0.14832584
-11591.41913622,364.50826206,0.17866473
-11811.49986422,307.92670986,0.17998958
-10546.37198050,165.42685683,0.27693295
-11349.00619643,231.82694389,0.22120302
-10953.83341900,149.59066624,0.27164386
-9154.79139475,387.17440956,0.20109674
-8255.31938928,692.59735542,0.15639617
-8653.81192380,1379.87097925,0.09750932
-7498.34622410,599.55886052,0.15514900
-7068.65864746,4138.71192619,0.01235536
-6800.66316016,3306.33648832,0.04264296
-6253.91241700,7118.23953856,0.00010391
-5858.72845049,9309.50190416,0.00010008
-5590.53491637,10708.28410877,0.00010000
-5294.64000017,12888.91640375,0.00010000
-5084.68434334,16607.17257199,0.00010000
-4945.38870902,19261.27705263,0.00010000
-4850.42367773,14965.05726462,0.09009840
-4850.73372266,18258.28058369,0.07638904
-5020.69560157,19438.05531739,0.02368201
-5212.97706238,16584.66849344,0.00010000
-4970.34131457,28540.47112267,0.00010000
-4580.72027534,114621.77614004,0.01416749
-4606.43130000,116701.54354512,0.00010000
-4601.58726942,43223.70629987,0.08244278
-4446.74392630,254623.30254162,0.00010000
-4446.36795171,241515.17365097,0.00010000
-4453.10440073,245344.36726487,0.00010000
-4462.63054756,217675.64744309,0.00010000
-4828.21250104,34600.41031975,0.13028452
-4459.48804661,248508.70670479,0.00010000
-4460.99659440,264331.28420875,0.00012437
-4465.04437220,258023.58328934,0.00010000
-4467.15570145,255385.65640758,0.00010000
-4470.31529921,258726.28346425,0.00010000
-4474.49290648,260123.50071134,0.00010000
-4472.77734177,251567.90773874,0.00010000
-4467.02723805,259204.83980871,0.00010000
-4468.35711170,250413.56599566,0.00010000
-4465.46688320,218643.41623438,0.00010000
-4468.24430600,248526.11171505,0.00010137
-4529.46309506,190706.97391043,0.00010000
-4474.20094534,244930.19522433,0.00010000
-4460.32025181,248928.44157514,0.00010000
-4466.95621048,244407.79697098,0.00010000
-4465.97570690,198436.44958730,0.00010000
-4616.89790598,116348.70066059,0.00010000
-4602.88869334,124894.84701105,0.00010008
-4611.31258031,127316.36791652,0.00010000
-4780.49365082,29551.39600928,0.08270171
-4933.22372297,12582.28875263,0.07657781
-4915.00081529,16705.62524871,0.05512952
-4977.39842320,21111.08078463,0.00010000
-5134.38034326,15975.13742428,0.00010000
-5329.22140842,13798.46740027,0.00010000
-5614.16157310,10305.98488189,0.00010000
-5992.14249625,7171.08190711,0.00010000
-6323.91615308,6744.75600856,0.00010000
-6844.90923071,5191.03404460,0.00011719
-7300.39650000,2236.75683983,0.08315050
-8210.76535759,645.96293753,0.14294578
-8679.25929980,3991.42871774,0.02635503
-8992.80528663,1576.14648946,0.04088451
-10130.04637237,759.94160968,0.08060409
-10688.24090111,370.80808176,0.16747593
-10844.55473396,624.69598133,0.14436424
-11506.06717583,400.53100956,0.19764372
-11526.44593983,923.08468242,0.09286019
-11761.13027746,684.37637131,0.09612654
-11737.86632617,746.36154217,0.07675108
-11620.97839271,623.57256308,0.12394503
-11726.01988377,519.97675148,0.11909001
-11460.23425579,585.95343243,0.14304683
-11489.20413954,447.14181910,0.16663548
-11094.11985127,1678.55586800,0.01963762
-10839.47375317,1175.42385336,0.09909038
-11353.50337491,57.29395368,0.42019804
-10599.97861575,297.84795347,0.20621256
0.00000000,0.00000000,0.00000000
-9216.77454650,395.85415729,0.16412129
-7259.72541991,191.80880728,0.28187262
-6244.59192501,530.58273385,0.20206343
-5532.55117191,9231.47087679,0.00135651
-5250.99724891,13210.34480517,0.00010000
-4957.61439774,19872.60038836,0.00010000
-4848.29406398,23886.91285071,0.00010061
-4620.73144646,70685.55282781,0.01880545
-4732.20810348,53494.69331527,0.00010000
-4704.48625220,72199.24908217,0.00010000
-4647.45868130,86583.12466504,0.00010000
-4533.21046096,100297.37816950,0.00010000
-4382.60833423,259005.13088097,0.00010823
-4382.96690095,254184.97253580,0.00010000
-4405.99986475,195785.66097713,0.00010000
-4377.69105265,252816.75482533,0.00010000
-4505.69719646,119377.42073167,0.00359116
-4377.91017799,230976.28491388,0.00010000
-4377.69797143,248328.87011127,0.00010000
-4377.34530197,252297.62170608,0.00010000
-4378.21095569,253403.41633280,0.00010000
-4386.01748297,242369.54404855,0.00010000
-4386.60680230,253735.67659267,0.00010000
-4392.93079844,249633.28295347,0.00010000
-4397.44596539,223258.86794092,0.00010025
-4527.80937043,130554.93891161,0.00010000
-4402.52565540,247952.02138621,0.00010000
-4408.77394145,244046.93875261,0.00010000
-4431.06198579,175747.75798747,0.00011078
-4784.55905806,52589.06748272,0.00010000
-4778.48240709,64878.43576925,0.00010000
-4680.05414329,88541.10289124,0.00010000
-4759.21342247,55086.92042386,0.00010000
-4969.61695717,19210.03862480,0.00020937
-5128.06673983,16075.19098771,0.00010000
-5498.69772671,10248.72337008,0.00010000
-5962.86804260,7060.72047770,0.00010000
-7006.59672146,197.86841349,0.28709525
-8226.35277543,68.19681953,0.38265729
0.00000000,0.00000000,0.00000000
-11300.68735089,334.12183162,0.22935481
-11327.91838752,624.66876272,0.14666905
-11247.92858470,1071.51659435,0.07862941
-11192.77726846,1082.16209432,0.10638510
-11470.49609166,795.66421149,0.13328920
-11707.32091846,1036.05933010,0.08423303
-12062.42981418,598.72160575,0.12383552
-12231.87166854,499.34639326,0.13988600
-12257.51812522,883.68371108,0.07110852
-12226.06782727,474.22783357,0.15895783
-11596.42684108,1471.30728935,0.06989396
-11667.81884577,1258.35038215,0.05328254
-11748.10026181,847.41600758,0.11627136
-10907.29811852,334.87772282,0.20832086
-11216.96131662,810.04912074,0.08174128
-10650.81026291,583.65911353,0.15305018
-10346.33505089,526.80624372,0.17640630
-10186.90412309,418.35064323,0.15688838
-8851.76606712,1288.29676820,0.09470224
-8842.65482691,399.47240739,0.19707612
-7446.25340372,2314.97020042,0.06603875
-7094.38603169,1785.05516045,0.11120315
-6361.73861050,6480.26040173,0.00010350
-5923.67681643,9782.10097968,0.00010000
-5605.23642089,11846.40935701,0.00010000
-5364.79920028,14800.61526938,0.00010000
-5179.56388074,19672.99726978,0.00010000
-5010.27003754,13865.55585757,0.08955476
-4906.74529695,12377.41970922,0.15212886
-4738.39583372,83255.07717692,0.03256773
-4704.83792997,140302.06245055,0.00010000
-4671.10114391,168492.60761131,0.00010001
-4698.91655120,142112.58814515,0.00010000
-4739.97340339,111243.92739313,0.01339075
-4733.16960821,129695.87884103,0.00010000
-4698.68521005,105589.49114063,0.02365143
-4591.29449101,245593.19199443,0.00010000
-4590.01709046,256884.82968278,0.00010000
-4589.48249548,249906.69877810,0.00010000
-4597.91638773,243601.88278385,0.00010000
-4599.33725730,248587.18274441,0.00010000
-4603.58754993,257419.24229910,0.00010000
-4605.34464477,268544.79973117,0.00013448
-4607.84504908,259299.80370402,0.00010000
-4608.50301713,222984.85918072,0.00010000
-4609.84333174,264432.96615150,0.00010056
-4609.80568378,254500.41794615,0.00010000
-4612.00061672,250633.94751194,0.00010000
-4612.75624498,218455.21299084,0.00010000
-5122.91042697,19623.93125243,0.00010000
-4603.63757309,250156.04202461,0.00010000
-4605.27328269,253273.73059627,0.00010000
-4905.50549945,62691.58993077,0.00010001
-4823.96619300,89793.73237176,0.00011174
-4706.23217570,161176.46727815,0.00010000
-4715.54100479,151992.92916361,0.00010000
-4719.69376166,143229.56595768,0.00010000
-4731.97111567,132972.87617124,0.00010000
-4788.34189901,101503.84230834,0.00013015
-5007.93022082,28719.97995060,0.01119555
-5090.36039748,36955.59895563,0.00010000
-5320.22227268,17347.42333588,0.00010000
-5569.79540656,13262.94943964,0.00010000
-5865.15602402,10474.61534033,0.00011564
-6194.52496847,8617.52040795,0.00010000
-6664.46317931,5988.09182462,0.00010003
-8233.69280730,855.60252479,0.13688641
-8179.12819110,1262.31701465,0.10777073
-8580.82165655,1049.85159945,0.12544645
-9886.22757805,358.41656053,0.23362014
-9827.34382510,843.64094087,0.15255621
-10647.36467008,898.79318958,0.14521397
-11088.33858777,1025.99642148,0.11420772
-11438.80256615,1274.68356166,0.07180897
-12017.58191483,634.44422040,0.15891871
-12014.98818874,870.41237642,0.13786200
-12134.87956893,809.04488576,0.08821149
-12384.28386630,537.03822644,0.12167404
-12590.63343023,638.03855289,0.10212031
-12591.45952188,640.74793128,0.10418938
-12465.54708150,805.16390033,0.08738212
-12216.96586601,1617.22990744,0.01544704
-12087.05982062,716.29798722,0.12100407
-11866.84212187,1280.06635127,0.04739712
-11569.91593085,907.25478838,0.11173586
-11367.53750565,2618.60341877,0.00010000
-11431.93607325,1705.37660730,0.07887241
-11421.79016646,1853.42652318,0.00163715
-9053.67810143,45.38153340,0.44055831
-9377.15950122,76.13877940,0.41456995
-7279.24151908,177.01141209,0.31443669
-6491.47376995,2259.66308294,0.09788632
-5691.45849790,11357.34932372,0.00010000
-5343.04858155,15440.92993664,0.00010000
-5119.90015431,18450.57442430,0.00010020
-4836.76129973,25590.81295572,0.10829108
-4805.30378366,78667.26145457,0.00010000
-4932.93926268,38756.58066786,0.01725179
-4897.49545816,48747.65732925,0.00010000
-4531.14560698,258134.58595706,0.00010000
-4688.76887646,135605.06145896,0.00010000
-4526.25822050,247959.46961872,0.00010005
-4526.01307955,255608.21286907,0.00010000
-4525.60031616,248874.39393802,0.00010000
-4524.87780497,259027.04295037,0.00010000
-4522.87291792,252956.25459102,0.00010000
-4523.26233257,221637.30320005,0.00010000
-4515.72362243,261279.35195042,0.00011459
-4520.38214708,263982.55524080,0.00013259
-4525.69650042,255969.10909099,0.00010000
-4530.67642005,257139.04498007,0.00010000
-4530.21667623,254831.19461480,0.00010000
-4537.41617625,256524.72296004,0.00010006
-4541.07688024,252495.15459426,0.00010000
-4546.12811457,250349.74051555,0.00010000
-4678.47890609,134337.56213379,0.00010000
-4702.77470286,119205.43697415,0.00010000
-4837.35536516,70112.72102191,0.00010000
-4725.83184870,122367.27505752,0.00010000
-4917.14304652,77856.90676562,0.00010000
-4939.98522234,95551.63618861,0.00010000
-5235.30995680,14978.23808497,0.00010000
-5483.79395512,14464.21932075,0.02124768
-6044.28303939,5801.00917619,0.00026682
-7186.74739435,574.17371550,0.24147793
-7719.05078113,120.99107167,0.32984449
-8917.51048976,92.57544151,0.37162882
0.00000000,0.00000000,0.00000000
-12665.76360271,123.21699671,0.32574268
-11371.30188863,1726.17573892,0.06923682
-11582.67249488,670.30509496,0.16887588
-11781.42566779,605.74019242,0.16202755
-12867.85408650,446.04029102,0.11311343
-12744.03610876,649.13505368,0.11146397
-12512.72031807,1113.03931780,0.06046218
-12620.90632179,935.04903353,0.06706143
-12709.51323432,1412.54726663,0.04345954
-12835.09951365,602.81485678,0.15384797
-12752.37311191,466.80462127,0.17115636
-12383.68311628,857.18090031,0.13763432
-12233.88981793,935.09698640,0.14032870
-12039.86968631,1794.08488499,0.07802648
-12028.82537224,830.81974541,0.13506834
-11395.82770609,1462.19262285,0.08844908
-10995.21416880,2747.49598429,0.00010002
-10938.96234610,773.20272303,0.10431604
-10333.26581170,769.49420426,0.14329769
-10391.59965151,304.21396309,0.20907875
-8685.17509715,257.00260862,0.22531640
-8175.54107909,7122.61668010,0.00011437
-7777.02422727,888.00038339,0.16103451
-6747.29964691,4340.80512520,0.03079868
-6210.66635503,8075.95834886,0.00010000
-5813.16050428,10259.06478016,0.00010000
-5534.24705999,14534.37775766,0.00010000
-5370.59297865,16444.71796477,0.00010000
-5173.43092181,23330.16893325,0.00016583
-4952.90089401,53703.97349894,0.03326650
-4860.09246540,123907.40282735,0.00010000
-4852.42902296,142805.01564703,0.00010000
-4817.82620342,163122.48767886,0.00010000
-4958.01855239,62918.06036602,0.01802359
-4982.03898995,63955.18714071,0.00010000
-4862.86316604,139826.91353457,0.00010000
-4876.40611861,110744.70502227,0.00010000
-4730.37030709,258083.91608481,0.00010000
-4732.56994597,264599.37533234,0.00010000
-4742.69184845,247285.02579209,0.00010000
-5118.93662803,41495.52369309,0.00010002
-4744.50067079,255457.30521670,0.00010000
-4746.58400873,258995.05347323,0.00010000
-4751.94640140,260751.05930346,0.00010000
-4751.60908685,261983.18499302,0.00010000
-4752.84814650,260412.99088588,0.00010000
-4750.25018678,259230.81229736,0.00010000
-4752.71216425,245503.23096791,0.00010000
-4746.76702705,257227.86784478,0.00010000
-4745.97570659,258060.60758972,0.00010000
-4741.61776927,261764.47648243,0.00010007
-4906.58236678,115223.51107097,0.00010000
-4835.88972268,165454.90881774,0.00010000
-5035.16977529,59841.26766006,0.00010000
-5000.54711807,81978.61616876,0.00010000
-5023.78670677,69454.20453791,0.00010000
-4885.78586898,137816.00278089,0.00010000
-4915.85403622,109045.50250295,0.00010000
-5116.99862582,30469.89311402,0.00010012
-5314.05837469,20262.11470556,0.00010000
-5490.81763691,15943.43447938,0.00010000
-5766.35915733,10857.68697312,0.00018311
-6065.54604184,9719.16464997,0.00010000
-6429.21515111,7781.84940961,0.00010108
-7263.87047183,3232.05195902,0.03852983
-8032.52522897,1314.81428842,0.12354982
-8193.76572340,308.69360656,0.23288557
-15711.21733638,103.16957534,0.17824360
-10535.24726976,5647.55596980,0.00015123
-10821.17417591,1798.14734420,0.06912423
-11149.17680293,2354.21271428,0.00013913
-11481.99521021,2191.62386549,0.02200950
-11753.29668983,1208.22681018,0.11649322
-12092.03782582,2297.67532692,0.06263394
-12221.15430744,1370.10220178,0.11137229
-12359.31835557,1609.10477843,0.09115994
-12613.42728584,892.53920464,0.13439419
-12891.47057572,942.96366125,0.09393401
-13152.57819786,905.40686777,0.08174140
-13344.09360988,483.22861390,0.14097669
-12970.05027449,821.63626009,0.07718577
-12947.98550417,1042.91835071,0.05877024
-12958.40887451,777.85588240,0.08454535
-12982.84795184,618.44130726,0.10392254
-12031.00490367,872.36443363,0.13029441
-11742.33448790,879.94853780,0.13699557
-11476.32870817,1048.67434368,0.10370097
-10898.17256088,846.90942916,0.15364329
-11070.06370279,521.31904130,0.17829624
0.00000000,0.00000000,0.00000000
-9232.42083758,140.93882361,0.35713955
-7924.08478973,126.97246056,0.35979381
-6213.78437952,7239.86750507,0.01572070
-5687.47777130,11913.67334368,0.00010000
-5391.61614290,15774.13496870,0.00010000
-5078.47132257,77437.09257148,0.00010000
-5072.85958787,97576.82073025,0.00010000
-4940.28191836,79112.38927641,0.00010000
-4973.47761993,68419.98500961,0.00010005
-4810.91314985,135744.56866389,0.00010000
-4654.48862852,237901.95452560,0.00010000
-4655.49508140,254064.52601035,0.00010000
-4681.11204937,160259.05533955,0.00010001
-4647.91794021,258742.27635754,0.00010004
-4649.53698766,254781.95937815,0.00010000
-4645.57287822,258327.97108400,0.00010000
-4645.80381996,251897.05852072,0.00010481
-4646.72888397,254516.99515166,0.00010001
-4649.47339408,249743.12542600,0.00010000
-4648.70863657,252117.75706303,0.00010000
-4650.70648239,257322.42062061,0.00010000
-4656.87654067,254163.64690562,0.00010000
-4661.53482838,250744.18064921,0.00010273
-4664.35278922,232250.68385954,0.00010000
-4672.00721164,247389.91708558,0.00010000
-4704.44419998,148236.99946211,0.00010000
-4843.15443797,108969.99677340,0.00010000
-4813.09470963,144739.47481944,0.00010000
-4875.24931227,109587.32076849,0.00010000
-5059.99552697,52927.14874446,0.00010000
-5141.36124117,34711.26976765,0.00010000
-5517.24197411,12162.12163703,0.00010000
-5840.12786905,10254.66438465,0.00016313
-6700.35611368,2320.95258266,0.08459510
-7916.62193052,303.72313895,0.26085407
-7737.62061269,265.51838339,0.25253005
-8961.55164621,429.19526384,0.20943909
-10758.35397568,207.27708496,0.27892603
-11018.67624014,611.19933094,0.13867133
-11690.32189860,794.68231509,0.13309197
-11977.66621406,700.20368818,0.14716173
-12109.15247370,1654.61608521,0.04640145
-12772.38742356,563.15189241,0.17436412
-12912.33876340,355.69831476,0.21969217
-12926.99303204,643.48351326,0.15062411
-13100.05163750,681.05394311,0.10967643
-13247.69191187,541.81173319,0.16540170
-12960.75405541,743.93383045,0.15000667
-12862.36429408,909.23227048,0.12427153
-12760.38935763,1705.28292020,0.04187997
-12756.82755263,733.49567795,0.16280492
-12440.80889402,1317.52898785,0.11568212
-12188.97849516,3208.66544906,0.03126868
-12010.03403692,2309.25397304,0.05517305
-11774.80570901,1662.86584968,0.07196232
-11464.52581257,1223.87577327,0.12426168
-11322.99537651,2124.05454860,0.05962904
-11220.59778927,1735.00625317,0.10893129
-10967.89327332,2770.38079781,0.04672240
-8591.44613571,735.00094962,0.16740774
-8572.80513763,951.72487972,0.14637533
-8063.59970783,557.38847990,0.19845835
-7089.07468161,5001.78814768,0.00070729
-6423.69450472,7305.13633962,0.00010003
-6010.70702966,9576.91129414,0.00010000
-5696.28245702,13724.52384395,0.00010000
-5477.85432273,16883.92111548,0.00010000
-5294.23808003,15609.90802005,0.04413950
-5048.12495501,72977.92384639,0.01354286
-5031.58696056,104895.77523894,0.00010000
-5205.93651655,115017.44951983,0.00010000
-5123.85925017,65496.07545226,0.00010029
-4940.82346120,160339.43447353,0.00010000
-4934.55169714,166001.45224835,0.00010000
