E,Zc,d0,Wt,Wr,E0J,betaJ,tcJ,F0J,E0Tn,betaTn,tcTn,F0Tn
1.00000000,1.00000000,1.00000000,0.80105703,0.04618989,1.00000000,0.00138736,0.89972419,1.00000000,1.00000000,0.00000001,0.25053083,1.00000000
0.97555999,1.00000000,1.00000000,0.95791373,0.02267485,0.99721699,0.00531296,0.89954334,1.00000000,0.99858410,0.00000001,0.25270672,1.00000000
1.00000000,1.00000000,1.00000000,0.76444169,0.00194899,0.99877749,0.00070892,0.87340201,1.00000000,0.99802458,0.00000001,0.17951743,1.00000000
1.00000000,1.00000000,1.00000000,0.65909002,0.04712944,0.99435181,0.00222751,0.86123238,1.00000000,0.99335342,0.00000001,0.14717062,1.00000000
0.98434688,1.00000000,1.00000000,0.83656718,0.12117862,0.99488070,0.00489412,0.91849134,1.00000000,0.99511991,0.00000002,0.30167584,1.00000000
0.98598351,1.00000000,1.00000000,0.87417560,0.00000000,0.99014445,0.00001167,0.86045434,1.00000000,0.98660167,0.00000001,0.14545025,1.00000000
1.00000000,1.00000000,1.00000000,0.67751544,0.06536006,0.99461330,0.00884241,0.89975385,1.00000000,0.99700712,0.00000002,0.25232001,1.00000000
0.95541689,0.99774366,1.00000000,0.98904544,0.11749008,0.98984924,0.00175575,0.90372478,1.00000000,0.98698583,0.00000001,0.25924385,1.00000000
0.98087553,0.99698008,1.00000000,0.97136416,0.02838942,1.00000000,0.00098562,0.90099480,1.00000000,1.00000000,0.00000002,0.25400982,1.00000000
0.97845900,0.99598262,1.00000000,0.87279041,0.08465295,0.99624008,0.00249286,0.90727213,1.00000000,0.99552049,0.00000002,0.27020391,1.00000000
0.98689376,0.99487077,1.00000000,0.87028515,0.05366817,1.00000000,0.00084342,0.91341830,1.00000000,1.00000000,0.00000001,0.28647547,1.00000000
0.94948115,0.99297265,1.00000000,1.00000000,0.13066391,0.98048919,0.00252466,0.89953238,1.00000000,0.98803155,0.00000000,0.28824787,1.00000000
0.98619903,0.99266663,1.00000000,0.87522117,0.11460313,0.99397740,0.00049025,0.87167771,1.00000000,0.99181357,0.00000001,0.17470770,1.00000000
1.00000000,0.99200182,1.00000000,0.75685565,0.04112824,0.99903717,0.00554742,0.89153290,1.00000000,1.00000000,0.00000001,0.22872529,1.00000000
0.95410180,0.98948916,1.00000000,1.00000000,0.06519176,1.00000000,0.00391643,0.92790341,1.00000000,0.98806202,0.00000000,0.28287058,1.00000000
0.95083398,0.98835709,1.00000000,0.99035056,0.14033409,0.98944569,0.00240554,0.89015296,1.00000000,0.98085342,0.00000000,0.21167857,1.00000000
0.96641712,0.98762843,1.00000000,0.85593614,0.09804037,0.97430241,0.00353887,0.87726792,1.00000000,0.98772712,0.00023266,0.25367399,1.00000000
0.98554898,0.98694474,1.00000000,0.76619589,0.19292806,0.99437016,0.00100798,0.91644659,1.00000000,0.99235799,0.00000001,0.29419621,1.00000000
0.96763416,0.98539782,1.00000000,0.84135226,0.16537434,0.99307438,0.00149898,0.91951445,1.00000000,0.99052279,0.00000002,0.30365538,1.00000000
0.96952027,0.98415261,1.00000000,0.95800457,0.17290979,0.99197039,0.00547305,0.89044446,1.00000000,0.99211406,0.00000000,0.22859617,1.00000000
0.95629902,0.98269311,1.00000000,0.99125203,0.23309211,0.98365511,0.00119608,0.89676915,1.00000000,0.99337097,0.00002350,0.28662373,1.00000000
0.96351255,0.98149922,1.00000000,0.97555017,0.02458606,0.99091104,0.00031099,0.88797820,1.00000000,0.98725439,0.00000001,0.21532131,1.00000000
0.98264092,0.98062991,1.00000000,0.91910515,0.01872527,0.99972174,0.00000477,0.90364344,1.00000000,0.99846744,0.00000000,0.26070061,1.00000000
1.00000000,0.98119528,1.00000000,0.65460942,0.05976614,0.99738320,0.00180568,0.85664404,1.00000000,0.99700588,0.00000002,0.13435917,1.00000000
0.96199771,0.98053293,1.00000000,0.92487699,0.17682484,0.99124636,0.00578360,0.90360925,1.00000000,0.99178657,0.00000000,0.26323797,1.00000000
0.98390420,0.98169701,1.00000000,0.84434957,0.01693034,0.99969142,0.00011536,0.89987537,1.00000000,0.99859934,0.00000000,0.25066880,1.00000000
1.00000000,0.98291451,1.00000000,0.85271897,0.05608868,1.00000000,0.00046725,0.89412406,1.00000000,1.00000000,0.00000001,0.23542445,1.00000000
0.97368268,0.98321793,1.00000000,0.96634186,0.14037367,1.00000000,0.00195480,0.90592801,1.00000000,1.00000000,0.00000000,0.26737404,1.00000000
1.00000000,0.98525488,1.00000000,0.73902966,0.10188201,1.00000000,0.00171759,0.85898156,1.00000000,0.99841859,0.00000001,0.13778746,1.00000000
1.00000000,0.98586830,1.00000000,0.67800106,0.11096520,0.99512582,0.00193093,0.89081230,1.00000000,0.99380873,0.00000001,0.22634605,1.00000000
1.00000000,0.98663397,1.00000000,0.63349454,0.13324804,0.98700548,0.00283377,0.87778522,1.00000000,0.98373694,0.00000000,0.19016466,1.00000000
1.00000000,0.98758024,1.00000000,0.64038165,0.09965407,0.99091324,0.00329063,0.88858182,1.00000000,0.99146334,0.00001651,0.22629385,1.00000000
1.00000000,0.98842259,1.00000000,0.70366794,0.10812041,0.99841907,0.00125003,0.89279772,1.00000000,0.99776740,0.00000002,0.23186982,1.00000000
0.99454378,0.98907297,1.00000000,0.78957811,0.13433395,0.99665671,0.00214296,0.90298858,1.00000000,0.99535012,0.00000000,0.25825128,1.00000000
0.97716028,0.98941301,1.00000000,0.91124249,0.06347279,1.00000000,0.00016772,0.91237872,1.00000000,0.99991953,0.00000001,0.28388686,1.00000000
0.97241566,0.99012067,1.00000000,0.87409582,0.00000000,0.99124518,0.00439501,0.89609951,1.00000000,0.99035235,0.00000001,0.24288914,1.00000000
0.96672362,0.99113635,1.00000000,0.83219707,0.08617584,0.98558198,0.00262236,0.87426667,1.00000000,0.98231834,0.00000003,0.18369645,1.00000000
0.97554223,0.99212061,1.00000000,0.98040964,0.16626225,0.99885926,0.00039899,0.90926580,1.00000000,0.99757528,0.00000001,0.27528109,1.00000000
0.98335716,0.99302567,1.00000000,0.88944522,0.00000000,1.00000000,0.00051395,0.90107460,1.00000000,0.99932526,0.00000002,0.25365811,1.00000000
0.97611593,0.99400310,1.00000000,0.88391701,0.11141922,0.99181077,0.00311702,0.88798477,1.00000000,0.99054994,0.00000000,0.22070998,1.00000000
0.99221068,0.99531042,1.00000000,0.81122823,0.08281813,0.99765869,0.00821511,0.89516140,1.00000000,1.00000000,0.00000002,0.24110040,1.00000000
0.95419972,0.99532566,1.00000000,0.95560667,0.11192257,0.99906141,0.00472481,0.92319817,1.00000000,0.98677557,0.00000001,0.26944542,1.00000000
0.97344048,0.99653703,1.00000000,0.97745499,0.10140617,0.99903010,0.00795397,0.91084537,1.00000000,1.00000000,0.00000004,0.28383979,1.00000000
0.96389152,0.99742766,1.00000000,0.93616660,0.24990106,0.98263437,0.00119867,0.89811188,1.00000000,0.99254910,0.00001301,0.29168805,1.00000000
