E,Zc,d0,Wt,Wr,E0J,betaJ,tcJ,F0J,E0Tn,betaTn,tcTn,F0Tn
0.99616664,-3840.79660922,-12.07832275,193360.61610601,-10345.98210262,0.99213026,0.00167773,-0.00057760,-1818.37387226,0.99016138,0.00010000,-0.00058231,-1810.47820165
0.13675958,-5799.98268910,-12.07832275,253403.51100973,222127.54584731,0.28185564,0.16520780,-0.00119531,-1818.37387226,0.36891906,0.01120185,0.00001278,-1810.47820165
0.29469315,-5331.63431239,-12.07832275,166291.74527551,77257.85856242,0.56947118,0.02025802,-0.00062983,-1818.37387226,0.54608878,0.00010000,-0.00037937,-1810.47820165
0.27564072,-5129.68158712,-12.07832275,135909.15503196,89193.77355271,0.55684174,0.03104077,-0.00038104,-1818.37387226,0.54291594,0.00010000,-0.00015295,-1810.47820165
0.27994740,-4826.47531987,-12.07832275,217077.89007632,97183.57979042,0.49151165,0.09526268,-0.00040232,-1818.37387226,0.53862176,0.00032032,-0.00007022,-1810.47820165
0.44394154,-4737.70058811,-12.07832275,185744.34889410,64968.01855335,0.70906942,0.00103240,-0.00055812,-1818.37387226,0.67414772,0.00010000,-0.00048789,-1810.47820165
0.45960211,-4465.10608776,-12.07832275,157631.56949976,11185.07370153,0.71266767,0.00010028,-0.00051093,-1818.37387226,0.67855083,0.00010000,-0.00044872,-1810.47820165
0.43665011,-4238.67275026,-12.07832275,219108.03734098,69587.68977851,0.72311305,0.00407350,-0.00025919,-1818.37387226,0.70240726,0.00010000,-0.00015667,-1810.47820165
0.91241572,-3840.79660922,-12.07832275,111801.15337110,-13532.80151009,0.95807683,0.00087874,-0.00082718,-1818.37387226,0.95230263,0.00010000,-0.00081622,-1810.47820165
0.52810203,-4096.01116092,-12.07832275,178822.45598785,-719.23132133,0.77258878,0.00012581,-0.00036748,-1818.37387226,0.74588843,0.00010000,-0.00032387,-1810.47820165
0.96126619,-3840.79660922,-12.07832275,197421.32492457,-16087.47241631,0.97901724,0.00091764,-0.00060322,-1818.37387226,0.97563952,0.00010000,-0.00059295,-1810.47820165
0.97950291,-3840.79660922,-12.07832275,214399.23539281,-20134.84136323,0.99394577,0.00237767,-0.00049607,-1818.37387226,0.99401851,0.00010000,-0.00048653,-1810.47820165
0.97770926,-3840.79660922,-12.07832275,211633.98533474,-21001.14622080,0.98944449,0.00042159,-0.00057100,-1818.37387226,0.98634913,0.00010000,-0.00056289,-1810.47820165
0.61047386,-4036.32198637,-12.07832275,204451.33249171,24684.36240971,0.85206260,0.00020596,-0.00024738,-1818.37387226,0.83420082,0.00010000,-0.00022295,-1810.47820165
0.80563438,-3840.79660922,-12.07832275,221401.33213433,11881.95370066,0.94378690,0.00011860,-0.00042724,-1818.37387226,0.93509216,0.00010000,-0.00041741,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,218686.85614086,-21118.73943442,0.99643843,0.00204923,-0.00054397,-1818.37387226,0.99662954,0.00010000,-0.00053388,-1810.47820165
0.97368220,-3840.79660922,-12.07832275,236622.08722755,-17182.41382641,0.98656546,0.00769348,-0.00051064,-1818.37387226,0.99170283,0.00012634,-0.00050462,-1810.47820165
0.97498685,-3840.79660922,-12.07832275,221971.46911634,-20536.66040618,0.98833742,0.00155118,-0.00055822,-1818.37387226,0.98699125,0.00010000,-0.00054735,-1810.47820165
0.93318730,-3840.79660922,-12.07832275,213658.54684917,-11526.62790027,0.97713597,0.00169858,-0.00049204,-1818.37387226,0.97426550,0.00010000,-0.00048302,-1810.47820165
0.93818231,-3840.79660922,-12.07832275,234289.85489669,-18617.51332612,0.98472560,0.00139160,-0.00049140,-1818.37387226,0.98250839,0.00010000,-0.00048176,-1810.47820165
0.95450766,-3840.79660922,-12.07832275,249124.96188427,-16222.05446531,0.98919806,0.00184624,-0.00051698,-1818.37387226,0.98825529,0.00010000,-0.00050735,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,217093.20663818,-21543.09445224,0.99606711,0.00444622,-0.00050682,-1818.37387226,0.99960955,0.00010003,-0.00049395,-1810.47820165
0.97560609,-3840.79660922,-12.07832275,169199.61701852,-17149.26615494,0.97849481,0.00199462,-0.00054233,-1818.37387226,0.97618090,0.00010000,-0.00053372,-1810.47820165
0.97208989,-3840.79660922,-12.07832275,168932.28237504,-11350.06013638,0.97559324,0.00020551,-0.00053999,-1818.37387226,0.97053601,0.00010000,-0.00053231,-1810.47820165
0.88311307,-3840.79660922,-12.07832275,174845.38751304,-5577.34431134,0.95033981,0.00155971,-0.00053770,-1818.37387226,0.94369461,0.00010000,-0.00053037,-1810.47820165
0.98863698,-3840.79660922,-12.07832275,225643.07448725,-18454.57580697,0.99507081,0.00060085,-0.00054232,-1818.37387226,0.99280456,0.00010000,-0.00053475,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,231345.43064652,-10474.76199112,0.99833764,0.00334501,-0.00051893,-1818.37387226,1.00000000,0.00010000,-0.00050834,-1810.47820165
0.91402031,-3840.79660922,-12.07832275,256099.94458222,-13107.87372360,0.98168904,0.00141068,-0.00045843,-1818.37387226,0.97916067,0.00010000,-0.00044807,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,231067.57215179,-16188.78146774,0.99679399,0.00232484,-0.00054581,-1818.37387226,0.99747392,0.00010000,-0.00053507,-1810.47820165
0.99762822,-3840.79660922,-12.07832275,225199.71906706,-14056.40398489,0.99922482,0.00287689,-0.00050551,-1818.37387226,1.00000000,0.00010010,-0.00049425,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,225388.33823148,-20040.23728526,0.99729762,0.00136241,-0.00056876,-1818.37387226,0.99661987,0.00010000,-0.00055950,-1810.47820165
0.99685814,-3840.79660922,-12.07832275,227704.52270776,-18861.01137060,0.99650407,0.00302737,-0.00051925,-1818.37387226,0.99808673,0.00010000,-0.00050772,-1810.47820165
0.94015574,-3840.79660922,-12.07832275,195770.60352802,-16047.55000548,0.97667709,0.00131829,-0.00052402,-1818.37387226,0.97355515,0.00010000,-0.00051418,-1810.47820165
0.98655773,-3840.79660922,-12.07832275,239939.98789383,-16886.56866630,0.99998189,0.00116248,-0.00049067,-1818.37387226,0.99906636,0.00010000,-0.00048268,-1810.47820165
0.97615808,-3840.79660922,-12.07832275,217383.27846061,-12728.32518630,0.98143501,0.00606553,-0.00053994,-1818.37387226,0.99216532,0.00010893,-0.00049904,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,209652.14733927,-22073.61285788,1.00000000,0.00010105,-0.00055608,-1818.37387226,1.00000000,0.00010000,-0.00054907,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,203179.95359052,-18287.11856816,0.99612537,0.00271830,-0.00056197,-1818.37387226,1.00000000,0.00010476,-0.00053844,-1810.47820165
0.99962678,-3840.79660922,-12.07832275,225753.18589444,-17178.57083429,0.99871729,0.00305357,-0.00052524,-1818.37387226,1.00000000,0.00010000,-0.00051360,-1810.47820165
0.99419424,-3840.79660922,-12.07832275,229432.10263764,-22073.61285788,0.99951147,0.00202771,-0.00050209,-1818.37387226,0.99982511,0.00010000,-0.00049281,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,223171.79160869,-20831.95292584,0.99796622,0.00203885,-0.00056259,-1818.37387226,0.99840735,0.00010000,-0.00055211,-1810.47820165
0.98570935,-3840.79660922,-12.07832275,213867.56782083,-16972.98805731,0.98619568,0.00283422,-0.00058239,-1818.37387226,0.98593097,0.00010000,-0.00057303,-1810.47820165
0.99668480,-3840.79660922,-12.07832275,228674.82780779,-14099.26493157,1.00000000,0.00051273,-0.00054206,-1818.37387226,0.99880768,0.00010000,-0.00053432,-1810.47820165
0.99172021,-3840.79660922,-12.07832275,233320.46175788,-15127.47800744,1.00000000,0.00151558,-0.00049534,-1818.37387226,1.00000000,0.00010000,-0.00048715,-1810.47820165
0.99890233,-3840.79660922,-12.07832275,228370.07015925,-22073.61285788,0.99758758,0.00365412,-0.00050502,-1818.37387226,0.99996289,0.00010908,-0.00049330,-1810.47820165
0.95807446,-3840.79660922,-12.07832275,250508.99714672,-15166.38541768,0.99301313,0.00046098,-0.00053368,-1818.37387226,0.98937197,0.00010000,-0.00052647,-1810.47820165
0.98493612,-3840.79660922,-12.07832275,228653.96194298,-14184.90843435,0.99595819,0.00063071,-0.00051916,-1818.37387226,0.99380405,0.00010000,-0.00051174,-1810.47820165
0.99091047,-3840.79660922,-12.07832275,218629.03470919,-18922.26933393,0.99657455,0.00104527,-0.00054095,-1818.37387226,0.99512870,0.00010000,-0.00053302,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,214262.86682829,-19377.54084708,0.99541998,0.00235461,-0.00055368,-1818.37387226,0.99587393,0.00010000,-0.00054356,-1810.47820165
0.98754389,-3840.79660922,-12.07832275,234489.30565986,-17639.60341880,0.99716158,0.00096711,-0.00053100,-1818.37387226,0.99568721,0.00010000,-0.00052292,-1810.47820165
0.96519253,-3840.79660922,-12.07832275,219638.05704194,-19338.81286880,0.99205719,0.00028411,-0.00047597,-1818.37387226,0.98884520,0.00010000,-0.00046989,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,219166.98595250,-13348.95117177,0.99850128,0.00145235,-0.00055510,-1818.37387226,0.99805257,0.00010000,-0.00054598,-1810.47820165
0.86476906,-3840.79660922,-12.07832275,227480.30316717,-4410.16488855,0.96449311,0.00047861,-0.00041920,-1818.37387226,0.95908476,0.00010000,-0.00040960,-1810.47820165
0.87261918,-3840.79660922,-12.07832275,204755.31119547,-17462.89264226,0.96405151,0.00039235,-0.00044345,-1818.37387226,0.95897357,0.00010000,-0.00043212,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,232182.44394200,-21148.03258862,0.99996400,0.00357177,-0.00051224,-1818.37387226,1.00000000,0.00010970,-0.00050051,-1810.47820165
0.98666891,-3840.79660922,-12.07832275,235175.72975684,-12928.20629964,0.99879653,0.00097336,-0.00050337,-1818.37387226,0.99742505,0.00010000,-0.00049588,-1810.47820165
0.99792251,-3840.79660922,-12.07832275,221560.43343173,-17192.78978024,0.99829819,0.00013033,-0.00058057,-1818.37387226,0.99580822,0.00010000,-0.00057274,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,236828.79654310,-22073.61285788,1.00000000,0.00368746,-0.00050834,-1818.37387226,1.00000000,0.00010006,-0.00049660,-1810.47820165
0.98834718,-3840.79660922,-12.07832275,239077.85993002,-11865.40173810,0.99075986,0.00598252,-0.00054854,-1818.37387226,0.99780009,0.00010311,-0.00052880,-1810.47820165
0.99494924,-3840.79660922,-12.07832275,228159.34526192,-17190.32327424,1.00000000,0.00205435,-0.00050222,-1818.37387226,1.00000000,0.00010000,-0.00049325,-1810.47820165
0.98696278,-3840.79660922,-12.07832275,236192.61606634,-17413.74295153,0.99324186,0.00248250,-0.00056739,-1818.37387226,0.99385011,0.00010350,-0.00055532,-1810.47820165
0.66916215,-3844.47593704,-12.07832275,255903.57081650,26948.44494533,0.82319087,0.06068427,-0.00021380,-1818.37387226,0.82741503,0.04058985,-0.00017061,-1810.47820165
0.99014646,-3840.79660922,-12.07832275,239098.25907299,-18790.96496528,0.99768740,0.00054349,-0.00055963,-1818.37387226,0.99571664,0.00010000,-0.00055160,-1810.47820165
0.95395667,-3840.79660922,-12.07832275,193254.01294750,-10521.03261704,0.98198331,0.00050626,-0.00052449,-1818.37387226,0.97671357,0.00010000,-0.00051831,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,189072.24086304,-11607.79834978,0.98916050,0.00445366,-0.00053773,-1818.37387226,0.99210640,0.00010000,-0.00052433,-1810.47820165
0.99025317,-3840.79660922,-12.07832275,236864.72382076,-15893.34740757,1.00000000,0.00063753,-0.00053056,-1818.37387226,0.99853638,0.00010000,-0.00052308,-1810.47820165
0.99272284,-3840.79660922,-12.07832275,230420.65152295,-21890.78653948,0.99868631,0.00106632,-0.00052674,-1818.37387226,0.99754094,0.00010000,-0.00051856,-1810.47820165
0.99938194,-3840.79660922,-12.07832275,223466.79318603,-20605.83665834,0.99640401,0.00204373,-0.00054503,-1818.37387226,0.99655595,0.00010000,-0.00053501,-1810.47820165
0.99516831,-3840.79660922,-12.07832275,211820.78484875,-22073.61285788,0.99774119,0.00011118,-0.00052318,-1818.37387226,0.99491242,0.00010000,-0.00051637,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,213890.74508663,-15036.10575035,0.99593277,0.00433963,-0.00052972,-1818.37387226,0.99941011,0.00012507,-0.00051672,-1810.47820165
0.98710524,-3840.79660922,-12.07832275,222559.65950463,-14018.06471001,0.99200133,0.00070409,-0.00054943,-1818.37387226,0.99503903,0.00010000,-0.00052603,-1810.47820165
0.99031454,-3840.79660922,-12.07832275,233785.77185199,-16637.48281391,1.00000000,0.00176424,-0.00049061,-1818.37387226,0.99992753,0.00010000,-0.00048195,-1810.47820165
0.95629064,-3840.79660922,-12.07832275,229074.09288191,-21094.74354176,0.98848301,0.00017776,-0.00051845,-1818.37387226,0.98488045,0.00010000,-0.00051016,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,216426.35022663,-22073.61285788,0.99315543,0.00308780,-0.00055432,-1818.37387226,0.99446952,0.00010000,-0.00054103,-1810.47820165
0.97445441,-3840.79660922,-12.07832275,230011.62354213,-15663.25327497,0.98543054,0.00759250,-0.00051568,-1818.37387226,0.99302172,0.00010000,-0.00049923,-1810.47820165
0.99181147,-3840.79660922,-12.07832275,233854.74072868,-12606.98047477,0.99873121,0.00037416,-0.00053027,-1818.37387226,0.99650518,0.00010000,-0.00052323,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,203592.09127632,-22073.61285788,1.00000000,0.00022261,-0.00053006,-1818.37387226,1.00000000,0.00010000,-0.00052316,-1810.47820165
0.99792576,-3840.79660922,-12.07832275,214660.50083341,-19208.02337122,0.99434614,0.00159960,-0.00054842,-1818.37387226,0.99362264,0.00010000,-0.00053913,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,216400.78902804,-19578.24956276,0.99440819,0.00326651,-0.00054825,-1818.37387226,0.99635666,0.00010000,-0.00053615,-1810.47820165
0.99861864,-3840.79660922,-12.07832275,216490.58933850,-9251.31940654,0.99407583,0.00359398,-0.00050105,-1818.37387226,0.99617003,0.00010864,-0.00048850,-1810.47820165
1.00000000,-3840.79660922,-12.07832275,222272.29506816,-19215.85045363,0.99660840,0.00384617,-0.00052463,-1818.37387226,0.99947525,0.00010000,-0.00051222,-1810.47820165
0.98862206,-3840.79660922,-12.07832275,203536.93580439,-15099.71627481,0.98908387,0.00158303,-0.00055893,-1818.37387226,0.98736860,0.00010000,-0.00055191,-1829.38376996
0.45270087,-4175.04419364,-12.07832275,177373.91619918,24080.80373036,0.70039961,0.02900632,-0.00027600,-1818.37387226,0.70254390,0.00010000,-0.00016572,-1810.47820165
