Zc,E0Tn,betaTn
-4240.54948336,250320.62625003,0.00010000
-4233.91178876,257193.09647748,0.00010000
-4225.61103608,252532.96496696,0.00010070
-4222.09542344,247058.92192235,0.00010000
-4213.00997268,250815.35495923,0.00010000
-4205.36532032,245332.48734785,0.00010000
-4203.89806444,244520.68266366,0.00010000
-4190.44481048,253914.19937957,0.00010000
-4180.25141614,257117.48954515,0.00010000
-4181.33236489,239528.77903940,0.00010000
-4172.93679892,245816.11418564,0.00010000
-4170.42428537,250726.45594520,0.00010000
-4162.97799982,256549.56783446,0.00010000
-4154.53558155,259747.43989149,0.00010000
-4142.85746274,251536.24921211,0.00010000
-4134.56069989,255656.27541417,0.00010000
-4123.96201424,267432.79459596,0.00010000
-4124.35582361,263620.76652462,0.00010000
-4119.60953326,257272.70264990,0.00010000
-4116.25679934,256834.30989057,0.00010000
-4109.83096847,252906.95169964,0.00010000
-4103.79428011,240788.70097518,0.00010004
-4094.44766586,247960.54290218,0.00010000
-4090.01466253,262129.36683424,0.00010000
-4083.41807168,256642.03613557,0.00010000
-4080.25457730,242258.80510256,0.00010000
-4072.85010043,244648.35284189,0.00010436
-4061.62127375,241988.74510237,0.00010000
-4056.69914191,249940.32905359,0.00010000
-4055.80819611,245737.50450996,0.00010000
-4043.07180353,254378.57817816,0.00010000
-4041.28063385,248743.17178102,0.00010000
-4035.50916569,247835.01479514,0.00010000
-4026.36960351,252631.62283810,0.00010000
-4021.81054531,242078.31819078,0.00010000
-4009.40335835,257013.48806091,0.00010000
-4013.01665220,246512.44995119,0.00010000
-4005.83180803,252118.29592941,0.00010000
-3991.65009021,262518.90019216,0.00010000
-3990.57734802,244748.87701155,0.00010000
-3988.22592751,256895.32704034,0.00010000
-3973.76761054,258448.09469636,0.00010000
-3971.19111637,249993.50534961,0.00010000
-3966.72256856,253978.49928691,0.00010001
-3960.06331309,257299.53027136,0.00010001
-3948.32613346,260925.88843954,0.00010000
-3940.72668259,260934.26933180,0.00010000
-3944.72737846,219966.58462304,0.00010000
-3942.31680554,249077.92819622,0.00010000
-3958.51208931,254481.80065594,0.00010000
-3956.08408242,254503.75587717,0.00010000
-3964.90170474,259873.22351068,0.00010098
-3976.53471784,250172.39519717,0.00010000
-3981.00960963,255584.29994230,0.00010000
-3984.09507864,259526.92984926,0.00010000
-3996.87569824,242408.92830459,0.00010000
-3998.32336569,255761.93168410,0.00010000
-4010.77304585,248771.57424462,0.00010000
-4016.02318735,250772.70394418,0.00010000
-4023.81040844,254979.73589242,0.00010110
-4030.08842395,251544.91949855,0.00010006
-4033.27088253,254454.29284645,0.00010000
-4041.70601661,264494.91384811,0.00010000
-4048.22664184,248634.69742862,0.00010465
-4050.57776309,261009.71409619,0.00010000
-4064.59233160,254784.79951582,0.00010000
-4077.02776792,239867.69018522,0.00010000
-4073.32737856,252485.98241731,0.00010000
-4079.09604834,254346.35939628,0.00010000
-4092.83037244,246421.47613533,0.00010000
-4103.22865778,243154.91616005,0.00010000
-4110.57612032,249676.35742447,0.00010000
-4119.23633611,252092.97584188,0.00010000
-4122.26837139,256917.51447152,0.00010000
-4121.69064312,258884.05359795,0.00010000
-4129.42572473,260837.12253230,0.00010000
-4135.27502344,260405.76577551,0.00010000
-4148.56321620,262745.30890929,0.00010001
-4158.97112937,257179.90981452,0.00010000
-4165.88570701,243890.92280060,0.00010000
-4176.24547171,250236.86811723,0.00010000
-4185.95990829,246554.59060582,0.00010000
-4186.31057225,251691.89089658,0.00010000
-4190.92751495,262760.86235238,0.00010000
-4206.26852698,247184.76769069,0.00010000
-4213.07207175,252346.81312153,0.00010000
-4213.82243115,253446.77290206,0.00010000
-4227.73865198,245196.11235379,0.00010000
-4235.03419608,250879.37377727,0.00010000
-4240.13713641,260621.44017430,0.00010000
-4251.24943661,255451.24596873,0.00010000
-4253.03049937,265724.77514261,0.00010000
-4265.33817354,249924.71931558,0.00010000
-4267.66970303,256383.97560182,0.00010000
-4278.35872473,253906.64361184,0.00010000
-4285.64488040,255111.25269519,0.00010000
-4294.07266180,257617.72333238,0.00010000
-4305.77336865,245463.38456940,0.00010000
-4307.57664135,251695.79403832,0.00010000
-4308.55174349,265562.54150297,0.00010000
-4326.86906998,257465.34639399,0.00010000
-4332.14304284,243979.84223321,0.00010005
-4342.27797633,243814.20576114,0.00010000
-4344.43604953,255828.85674864,0.00010148
-4349.61579490,255649.45113639,0.00010000
-4356.39186514,258780.17875670,0.00010000
-4369.01460772,262689.63058677,0.00012671
-4368.36238286,252760.99145084,0.00010000
-4379.61569873,258110.68361986,0.00010000
-4384.09441269,262389.76018641,0.00010000
-4393.36786113,257478.42856954,0.00010000
-4403.12396306,261890.52355169,0.00010004
-4415.34293063,256560.32407835,0.00010000
-4406.80036080,247170.78829533,0.00010000
-4405.13208674,249379.98173927,0.00010000
-4397.76634941,256195.36739553,0.00010000
-4389.67206780,259461.17760004,0.00010000
-4386.09324941,256330.68173294,0.00010000
-4381.55658012,252967.99680201,0.00010000
-4370.98341587,250961.61330744,0.00010000
-4364.29220083,251981.62105459,0.00010000
-4357.42682337,257322.11313768,0.00010000
-4348.27479206,250286.01793398,0.00010000
-4345.14052593,238927.99027271,0.00010000
-4336.45608384,246252.43125100,0.00010000
-4325.12571851,256000.91338625,0.00010000
-4317.21386814,257493.40133979,0.00010000
-4315.63211853,257422.19632506,0.00010000
-4315.20280148,241986.16354434,0.00010000
-4302.10016028,253723.46852608,0.00010000
-4296.33161981,250613.18261147,0.00010000
-4291.07718743,247090.74915550,0.00010000
-4277.35515419,261696.43771866,0.00010000
-4278.39375170,251841.25800252,0.00010000
-4265.59826540,262146.66815011,0.00010000
-4264.80730566,254017.78786796,0.00010000
-4257.03981482,252804.02774182,0.00010000
-4248.13946699,256852.98574897,0.00010000
-4237.28460970,262598.11746424,0.00010000
-4238.38502068,253278.53740149,0.00010000
-4227.36746167,254547.20983130,0.00010000
-4224.61827017,237607.29015340,0.00010000
-4221.79391950,249249.96920923,0.00010000
-4203.37457146,252970.57181105,0.00010000
-4208.94900532,241476.36818547,0.00010000
-4196.56473154,246356.51503569,0.00010000
-4188.76803488,251604.49094281,0.00010000
-4176.91444618,260345.67172307,0.00010000
-4180.60125764,237581.36568969,0.00010000
-4176.55734462,240193.27849938,0.00010000
-4167.95122110,246968.14079757,0.00010000
-4162.01722960,246653.99302164,0.00010000
-4154.98588612,257341.18566465,0.00010000
-4145.52133388,258055.05126400,0.00010000
-4139.86721767,255635.54200167,0.00010000
-4136.33264864,254819.43137967,0.00010000
-4132.33773474,266121.63515348,0.00010677
-4122.32444336,262874.02543366,0.00010397
-4119.82387419,251556.74440876,0.00010000
-4113.34902845,248944.64001933,0.00010000
-4104.93078219,245942.96290905,0.00010000
-4097.90552135,257575.54625720,0.00010000
-4082.33759717,264374.84998208,0.00010670
-4082.47448302,253106.47416870,0.00010000
-4075.68731991,248691.65516480,0.00010000
-4070.59883793,249555.30391747,0.00010000
-4057.18031877,259541.45600812,0.00010000
-4060.93548767,249537.43342837,0.00010979
-4049.29090088,247807.87487564,0.00010000
-4034.63672721,256486.61867433,0.00010000
-4039.96530941,248422.49612024,0.00010000
-4024.71396694,261299.13581580,0.00010000
-4028.66508804,248532.13884159,0.00010000
-4018.66766291,253684.57011773,0.00010000
-4016.87615999,254841.62450837,0.00010000
-4001.30282536,251391.87464086,0.00010000
-4014.78902686,246535.43658027,0.00010000
-4011.59484587,261341.41736976,0.00010000
-4026.43141077,248895.61712776,0.00010000
-4033.78485753,256166.82046042,0.00010115
-4044.66497689,251330.92945477,0.00010000
-4050.97878152,244192.61397501,0.00010000
-4048.29876209,261228.53799602,0.00010000
-4068.87362663,250012.22731252,0.00010000
-4075.03703877,238385.87792857,0.00010000
-4075.23866352,250410.36120834,0.00010000
-4076.15111469,264478.29531553,0.00010000
-4110.24852370,230103.94168442,0.00010000
-4098.48167858,256777.30102544,0.00010000
-4113.03160934,244787.09251741,0.00010000
-4117.02006669,250748.75390309,0.00010000
-4132.07566599,237451.72778945,0.00010000
-4127.92173740,258599.80184380,0.00010000
-4135.19737035,247281.07410466,0.00010000
-4141.31225622,257197.58466769,0.00010000
-4153.67208393,247794.97713916,0.00010000
-4157.43339758,249236.40495341,0.00010000
-4163.14319643,242349.55849114,0.00010000
-4175.40647276,246632.17742890,0.00010000
-4179.83473917,251417.58443700,0.00010000
-4184.65490282,248508.30799314,0.00010000
-4187.96160716,261813.33962119,0.00010000
-4203.95754290,242255.85461690,0.00010000
-4213.13295168,246544.34585356,0.00010000
-4211.31172962,252784.12217903,0.00010000
-4224.34610575,240882.39185962,0.00010003
-4232.39420021,246559.15941157,0.00010000
-4236.91846495,261337.33773733,0.00010000
-4247.85350624,249832.93560944,0.00010000
-4249.48676848,259967.78973536,0.00010000
-4267.99458838,242039.53761459,0.00010000
-4268.16115717,254486.65271776,0.00010000
-4280.41019183,251113.65844076,0.00010000
-4274.66777062,256638.33247330,0.00010000
-4292.51768473,252339.13129169,0.00010000
-4297.76945236,258335.47089471,0.00012503
-4309.47851009,257945.39817804,0.00010000
-4315.45006961,250908.58569875,0.00010115
-4321.92675806,255901.99805952,0.00011866
-4321.10453227,259976.90055215,0.00010000
-4336.80025561,258102.01005105,0.00010000
-4350.81888406,250534.88612654,0.00010000
-4356.96785536,248978.58773830,0.00010000
-4366.12176196,246233.67541551,0.00010000
-4371.88954857,243706.47557735,0.00010000
-4381.36832201,244961.35008013,0.00010000
-4387.34683357,247587.61532815,0.00010000
-4394.98259219,246842.08554279,0.00010000
-4402.32937946,252929.31359344,0.00010000
-4411.84586202,260364.62248083,0.00010000
-4419.03425394,259937.37124202,0.00010000
-4421.53022804,261997.24574370,0.00010000
-4421.43172360,265149.62661957,0.00010000
-4437.12650808,243676.38263725,0.00010000
-4445.53043648,244960.57302384,0.00010000
-4454.26997546,257144.59891732,0.00010000
-4458.87559460,261046.76533744,0.00012511
-4466.97234287,251057.60305658,0.00010000
-4471.62079269,252479.84947128,0.00010000
-4483.74057649,237799.18499584,0.00010000
-4486.69464035,256341.88965590,0.00010000
-4481.86831811,249871.48159907,0.00010000
-4478.92170959,253149.46299673,0.00010000
-4463.67490774,261209.28014702,0.00010000
-4464.52482023,246193.32638426,0.00010000
-4460.54001834,255470.98201060,0.00010000
-4445.61050337,255913.80119963,0.00010000
-4446.18240245,247810.61852026,0.00010007
-4441.34209582,247367.78383906,0.00010007
-4432.64289147,255034.15992771,0.00010001
-4423.06051499,254902.72066959,0.00010000
-4422.65537685,254251.52937776,0.00010000
-4414.10289011,257840.04555513,0.00011835
-4410.72139014,252276.94566293,0.00010000
-4408.49341855,245838.85959823,0.00010000
-4398.68309604,250114.03048000,0.00010000
-4394.07968041,254024.03210126,0.00010000
-4385.48702941,252349.44082170,0.00010000
-4381.15202239,246827.33079989,0.00010000
-4372.95299738,249176.56198829,0.00010000
-4363.34304694,252859.37054505,0.00010000
-4359.09996635,251554.21419089,0.00010947
-4354.37369186,245615.38296851,0.00010000
-4349.10076650,243068.97381200,0.00010154
-4338.03253372,254655.21919088,0.00010150
-4325.76149658,258804.55510812,0.00010000
-4327.44912426,252509.27628067,0.00010000
-4321.38095344,247349.83680885,0.00010001
-4316.18946890,248543.95778069,0.00010000
-4300.46022828,256786.65233980,0.00010000
-4305.67915196,249756.45684142,0.00010000
-4294.34000740,244134.75290202,0.00010000
-4282.16878178,257752.68153020,0.00010000
-4284.17080365,245052.51723402,0.00010000
-4268.87611569,254792.32902254,0.00010000
-4272.97812449,253081.28399600,0.00010000
-4259.05245626,257433.06381541,0.00010000
-4252.01526031,246965.76987110,0.00010000
-4244.28123723,262273.87933545,0.00010000
-4242.09149519,253070.66709716,0.00010000
-4239.45010729,250718.53958406,0.00010000
-4220.58446712,257741.55756292,0.00010000
-4223.73501706,248719.79473356,0.00010000
-4219.09061197,241615.04359252,0.00010000
-4212.03197269,255336.76813738,0.00010526
-4200.98568230,256012.76895053,0.00010000
-4197.93610225,244490.57672265,0.00010001
-4187.80507657,248437.69550213,0.00010000
-4182.63668008,257784.50907436,0.00010001
-4177.94335886,254884.20642821,0.00010000
-4161.26784010,265717.88820506,0.00010000
-4160.12970313,266533.33928642,0.00010000
-4152.09508761,261870.68157172,0.00010000
-4148.03359828,268908.37680666,0.00010591
-4140.15198620,261228.79041955,0.00010000
-4134.29725080,263423.92755074,0.00010000
-4128.09377867,261444.84970598,0.00010000
-4122.70437485,257597.50599759,0.00010000
-4123.41008831,254487.65520355,0.00010000
-4114.01900653,257878.26857766,0.00010000
-4106.03093023,250404.41429093,0.00010000
-4097.15112969,259710.07337484,0.00010002
-4089.46497759,252943.38793866,0.00010000
-4086.97763864,245648.78651668,0.00010007
-4093.90142836,245865.79933192,0.00010000
-4094.11489150,258093.39065064,0.00010000
-4106.64303224,255518.21493696,0.00010000
-4115.92825296,253210.56508818,0.00011597
-4124.54356900,251380.74113691,0.00010000
-4130.69281336,247797.62743703,0.00010000
-4134.30481827,252885.70173630,0.00010001
-4141.33937174,264183.68831047,0.00012518
-4148.96740124,260571.59847814,0.00010001
-4157.23880822,261815.02641808,0.00012074
-4163.61192673,257465.04653027,0.00010000
-4171.92544731,250313.34771057,0.00010000
-4181.36010799,240855.21269845,0.00010000
-4189.57220127,242623.62704317,0.00010000
-4195.55801930,257662.98682062,0.00010161
-4198.64029008,254058.99469973,0.00010000
-4213.31647425,256573.96321652,0.00010000
-4220.87995389,243302.58574591,0.00010000
-4222.82665012,255280.87072447,0.00010000
-4225.30815373,256451.88230199,0.00010000
-4238.44301447,251212.74036071,0.00010000
-4241.14545415,259599.58372116,0.00010000
-4253.87311084,257813.14874675,0.00010001
-4265.02024098,258177.37745751,0.00010000
-4270.87779559,244505.35063556,0.00010000
-4275.34224462,256950.50283260,0.00010000
-4287.27579266,246236.29863997,0.00010000
-4285.39934369,254992.99416749,0.00010000
-4296.81730127,247181.17916278,0.00010001
-4323.70948662,175002.45196047,0.00010000
-4305.66819794,250863.15461147,0.00010000
-4320.63302453,250950.39585837,0.00010001
-4329.32934476,242357.77076363,0.00010000
-4332.72942778,234810.62716577,0.00010009
-4339.77794003,253395.64928117,0.00010000
-4341.50408715,260424.42443043,0.00010000
-4352.73552561,254972.37694139,0.00010000
-4365.76961409,258217.06411313,0.00010000
-4376.17349501,250801.28639907,0.00010000
-4383.09012770,247840.36948743,0.00010000
-4391.88573118,255777.40321520,0.00010000
-4398.65376792,261546.65395206,0.00010000
-4406.89350103,260820.12183558,0.00010000
-4412.70274785,255374.99210027,0.00010000
-4416.54491574,260483.11947794,0.00010000
-4417.16865796,264139.32153746,0.00010000
-4429.72043318,259456.32992487,0.00010000
-4441.78354923,248893.60136070,0.00010000
-4453.27542647,254343.01386928,0.00010001
-4449.19051490,260227.17276499,0.00010000
-4465.21527049,259310.79687481,0.00010000
-4473.25963417,250293.91149380,0.00010000
-4470.18153578,260022.81991146,0.00010000
-4489.86863327,247733.71801214,0.00010000
-4493.01447082,256244.02206250,0.00010000
-4496.49143179,252691.59775969,0.00010000
-4513.96236201,250910.24608096,0.00010000
-4513.51379162,244290.15390642,0.00010000
-4520.79180949,256697.58940674,0.00010000
-4528.54665029,248622.43708821,0.00010000
-4538.71024727,253545.15866399,0.00010000
-4548.22163386,264918.60747862,0.00010006
-4558.67161927,253253.97042449,0.00010000
-4560.58344768,262314.77704770,0.00010003
-4561.44116498,257956.41946473,0.00010000
-4575.01871911,227595.33699877,0.00010000
-4559.03038702,254153.46985243,0.00010545
-4552.31494286,257633.39056729,0.00010000
-4545.62487335,260897.86321901,0.00010000
-4538.61846729,249235.99678374,0.00010000
-4523.21775023,256821.54990854,0.00010000
-4524.32994737,245304.95666019,0.00010000
-4521.20971265,242979.87609657,0.00010000
-4512.57209043,262576.23717381,0.00010461
-4505.77873987,244641.09326391,0.00010000
-4500.76380485,255143.81036516,0.00010000
-4492.56734807,252194.39352827,0.00010000
-4485.92833229,241250.04073628,0.00010000
-4472.44892314,253152.59222446,0.00010000
-4477.16091608,249543.09462243,0.00010000
-4469.30891171,252387.78319819,0.00010001
-4454.51399199,255764.61262659,0.00010000
-4454.50399689,251316.63172507,0.00010000
-4451.39054734,250634.75490641,0.00010000
-4444.57497242,253096.75756426,0.00010000
-4435.92416806,262219.23200206,0.00010000
-4424.71271319,264538.96342200,0.00010000
-4418.14687405,264058.53747553,0.00010000
-4413.76701870,253287.28360770,0.00010000
-4408.32734518,251255.41100525,0.00010001
-4405.97739491,246231.88674398,0.00010000
-4399.47293132,236543.28869322,0.00010001
-4392.91632237,238575.25021323,0.00010000
-4385.51028400,232206.81403753,0.00010000
-4374.63220607,229573.78791560,0.00010000
-4372.04903318,225251.78854630,0.00010000
-4364.31075012,228713.30881467,0.00010000
-4355.42188963,228869.56244868,0.00010000
-4350.51372239,228478.53434596,0.00010000
-4337.42797026,243614.99387622,0.00010000
-4329.45259389,246369.85752972,0.00010000
-4331.86025364,238857.32353851,0.00010000
-4321.90997307,232697.55059888,0.00010000
-4322.08036330,228263.58821535,0.00010000
-4307.75262841,242561.51636338,0.00010000
-4301.82838731,244495.90424375,0.00010000
-4301.38756477,245504.74562133,0.00010000
-4284.90032658,255765.89989824,0.00010000
-4283.06294538,243695.59540061,0.00010000
-4275.20194168,257500.97535428,0.00010000
-4272.44964917,247934.10784661,0.00010000
-4264.60134485,257823.18699054,0.00010000
-4254.27583378,251507.23191218,0.00010000
-4249.93820660,252623.85433849,0.00010000
-4231.07992193,267678.31593385,0.00010000
-4234.86732427,248186.24019950,0.00010000
-4230.11150302,248198.59214051,0.00010000
-4217.15638165,264449.08155821,0.00010000
-4214.18085454,253080.02201186,0.00010006
-4206.83931710,243236.37515647,0.00010000
-4204.67342151,250322.33221292,0.00010000
-4195.66367020,260844.50196745,0.00010000
-4182.23239175,256193.71905189,0.00010000
-4174.17747057,259326.00402928,0.00010000
-4175.20851419,254459.86547342,0.00010000
-4170.15657517,242492.08176285,0.00010000
-4163.92178665,253620.91032735,0.00010000
-4158.38589558,242279.40663675,0.00010000
-4159.40301661,256881.72216209,0.00010000
-4172.20848263,239782.60700458,0.00010000
-4181.79579851,244409.69142080,0.00010000
-4185.50831607,254130.35564902,0.00010000
-4190.39624804,256159.05626722,0.00010000
-4195.17443848,256311.33965015,0.00010000
-4203.18256106,248783.99901232,0.00010000
-4213.87763514,245925.88666461,0.00010000
-4217.19444477,259308.39380564,0.00010000
-4224.51503467,261041.78966810,0.00010000
-4234.65142090,247101.75585095,0.00010038
-4242.91719685,250650.64911030,0.00010000
-4249.43729334,262405.09586181,0.00010000
-4262.96529905,252418.14252936,0.00010000
-4255.54361833,265029.39493597,0.00010000
-4278.89489702,244560.03108603,0.00010000
-4272.96016375,250663.86801893,0.00010000
-4285.22325906,240732.36421294,0.00010000
-4287.72544019,250169.17484899,0.00010000
-4300.81453497,237816.87050892,0.00010000
-4305.96162047,234770.42003528,0.00010000
-4308.28803776,246460.44704643,0.00010000
-4322.98288307,238564.46827025,0.00010020
-4331.19430456,216646.73108571,0.00010000
-4336.67160440,201714.18853326,0.00010000
-4345.34115768,200755.34812191,0.00010000
-4352.05720158,201354.22728244,0.00010000
-4354.50524785,201284.50741877,0.00010000
-4366.68392817,211628.94553223,0.00010000
-4377.62085260,189678.94714176,0.00010000
-4382.30672988,212743.65679316,0.00010000
-4388.95505591,212883.22280706,0.00010000
-4396.63750999,210380.29675806,0.00010000
-4403.54120578,228394.76570745,0.00010000
-4411.23528570,223902.57768180,0.00010000
-4408.07986717,240129.54985500,0.00010000
-4421.69288841,238700.96525474,0.00010000
-4429.93869323,221896.87485084,0.00010000
-4441.00560031,236927.47501036,0.00010000
-4447.68193172,240872.17184970,0.00010000
-4447.88318578,251499.73017871,0.00010000
-4462.15800961,242647.19404924,0.00010000
-4473.17379137,236642.49080322,0.00010000
-4471.61930956,252056.97512941,0.00010000
-4484.18879846,243846.48004634,0.00010000
-4491.81718738,246596.94279270,0.00010000
-4494.76180656,256505.52891882,0.00010001
-4508.48043604,247418.24598420,0.00010000
-4505.59666996,263589.17108972,0.00010005
-4520.77782830,243260.86221338,0.00010001
-4525.31979521,254551.15199194,0.00010132
-4535.74985517,247313.80857081,0.00010000
-4543.97997813,249520.61453248,0.00010000
-4542.92227504,262342.66398905,0.00010000
-4558.96220925,244777.26537518,0.00010000
-4562.30145805,254714.70809309,0.00010000
-4565.65500868,265182.85555057,0.00010000
-4582.13812772,253716.23648710,0.00010000
-4586.23456666,253515.62058697,0.00010000
-4588.80121071,251800.21931899,0.00010000
-4597.82463688,259864.17946473,0.00010000
-4597.10716122,262668.94364361,0.00010000
-4604.37929297,261555.94107188,0.00010000
-4616.20503722,258001.76580620,0.00010000
-4621.65652817,261262.19117702,0.00010000
-4621.46661984,256071.95914254,0.00010000
-4614.17024199,253160.57210599,0.00010000
-4610.40017753,252818.12841878,0.00010013
-4603.79782267,241285.47017765,0.00010000
-4590.12102559,248467.21176130,0.00010000
-4586.76939356,257340.85292138,0.00010000
-4573.74517454,259868.14641484,0.00010000
-4577.53109773,262652.22564116,0.00010000
-4572.19331855,245339.78052455,0.00010000
-4561.70431967,255052.71327597,0.00010000
-4549.51951022,259833.90380798,0.00010000
-4549.03572685,252827.88000195,0.00010000
-4539.52215980,263877.42205584,0.00013150
-4536.45065887,254155.99455963,0.00010007
-4528.91825350,246886.36958529,0.00010000
-4519.25601545,253474.99592599,0.00010000
-4520.70909294,232332.76800462,0.00010000
-4504.15152475,252638.24671733,0.00010000
-4503.42545795,237601.04940977,0.00010000
-4497.12499259,248825.66941471,0.00010000
-4485.28286050,234104.89326381,0.00010000
-4483.27079854,228644.47621658,0.00010000
-4468.70074458,232795.33327507,0.00010000
-4465.96815988,215044.58632338,0.00010001
-4466.77321024,207972.21073512,0.00010000
-4449.47453110,220787.20808263,0.00010000
-4459.97456394,104257.11301306,0.00567256
-4432.94818254,218674.09481987,0.00010000
-4432.72112954,176428.10964864,0.00010000
-4446.15821358,10159.75670946,0.14974682
-5942.35847621,86.69048846,0.39142606
-5159.96629265,99.89806762,0.45376193
-7342.01216100,46.23590831,0.43662475
-4402.23210647,155983.31706470,0.00010000
-4426.36170275,1732.79912840,0.25130127
-4385.74710093,211531.68772894,0.00010000
-4380.43439717,208848.51635027,0.00010124
-4375.70439113,210853.06237332,0.00010001
-4369.70908341,221859.64833582,0.00010007
-4363.91234097,224537.15983458,0.00010001
-4352.86101541,240051.32053004,0.00010000
-4345.98318202,247648.42362893,0.00010000
-4346.36192958,235063.81191191,0.00010000
-4341.97024112,233801.75659058,0.00010000
-4337.12942100,228378.55069829,0.00010000
-4326.70320382,252440.19421713,0.00010000
-4316.22645685,265366.68818375,0.00010000
-4316.20282711,250253.59953827,0.00010000
-4307.31236476,253389.89734436,0.00010000
-4302.68106502,253620.59483392,0.00010000
-4301.70697466,251821.39489748,0.00010000
-4286.27453149,256721.00065088,0.00010000
-4286.75473363,248371.01719323,0.00010000
-4272.85218286,256855.62339233,0.00010000
-4270.22967643,248190.47388327,0.00010000
-4255.20422766,272299.92398801,0.00010193
-4256.21636521,254036.30641720,0.00010001
-4252.54035773,259585.62913565,0.00010000
-4239.90146130,255027.44515290,0.00010000
-4241.74169763,253699.61164413,0.00011911
-4226.14315138,254662.06926839,0.00010000
-4222.14049651,254254.70411057,0.00010000
-4222.89797412,245270.73119558,0.00010000
-4229.69909086,250323.68607454,0.00010000
-4226.09183853,253053.73463894,0.00010000
-4236.61920242,249841.36619842,0.00010000
-4248.96667642,259293.72071145,0.00010005
-4248.94297379,262087.43266717,0.00010000
-4264.33375869,252604.88601961,0.00010000
-4262.15589676,261288.58330330,0.00010000
-4276.84265446,251191.96239600,0.00010000
-4280.33156323,249543.38693114,0.00010000
-4285.98233766,250939.81743057,0.00010000
-4291.50435787,262552.71582004,0.00010000
-4304.83367847,250105.42285864,0.00010000
-4307.03977776,255763.10445566,0.00010000
-4312.84654513,265474.21628580,0.00010000
-4329.83349825,249344.25005771,0.00010000
-4333.96840041,242648.85532702,0.00010000
-4332.56139966,258618.98090459,0.00010000
-4341.24664966,251053.08553510,0.00010000
-4351.92522360,250787.12417725,0.00010000
-4359.59170232,235577.76659137,0.00010000
-4364.57868480,222528.59024950,0.00010000
-4374.66937281,221724.28092695,0.00010000
-4383.14404273,204987.16820442,0.00010000
-4416.62751233,1064.64858778,0.29223134
-7562.86029884,136.31103380,0.31431775
-7414.90711586,127.56499448,0.28469036
-7663.85891426,77.13343958,0.34354573
-8027.56786826,83.17340816,0.32363993
-7973.08795728,70.63764419,0.38880510
-8588.87686684,44.66319815,0.40760542
-8453.15827164,61.89163252,0.35831026
-8508.66290517,45.07159771,0.40780585
-6892.03440247,148.75862920,0.30300151
-8487.57051500,45.72832634,0.40588149
-7802.77227340,99.08833252,0.35937665
-7581.89705048,103.15293855,0.34805933
-6013.38916849,261.09207923,0.27355292
-7728.38215509,54.25907027,0.38049495
-7692.21979094,49.84755450,0.38726805
-7075.96525031,98.00974705,0.34887221
-6669.83031152,248.31040032,0.26058848
-4514.02475029,211830.47642390,0.00010000
-4531.95988339,231073.75649707,0.00010001
-4531.83533455,228520.52306580,0.00010001
-4536.23885390,254176.04989476,0.00010000
-4553.41655433,244441.18735721,0.00010000
-4559.25652685,238333.92217746,0.00010000
-4562.02302194,250634.59572149,0.00010000
-4575.71413382,250539.59352477,0.00010000
-4579.56167610,249532.44293232,0.00010000
-4590.92986317,252189.48106327,0.00010000
-4587.74666910,262984.19785538,0.00010000
-4600.92933108,264647.71957035,0.00010000
-4611.62711636,256992.93564657,0.00010000
-4619.42133058,245871.98102837,0.00010000
-4624.07175588,246020.65436679,0.00010000
-4631.70740178,249955.36109102,0.00010004
-4640.10858380,248016.16477568,0.00010000
-4647.54086644,248836.98520710,0.00010000
-4654.56379353,253000.15189379,0.00010000
-4657.15137696,263729.18698765,0.00010000
-4659.01067695,263720.25908875,0.00010000
-4676.60673950,262306.64200966,0.00010057
-4690.70360264,249193.23461437,0.00010106
-4694.91307652,252838.05301452,0.00010000
-4680.68769866,254989.57510957,0.00010000
-4673.81112743,247211.60654829,0.00010000
-4669.27766611,256181.95275671,0.00010003
-4664.12038414,245854.18029392,0.00010000
-4654.10286623,254981.05202692,0.00010000
-4655.69743928,253569.68779953,0.00010000
-4648.69148806,255808.55616791,0.00010000
-4639.30556845,254773.45169781,0.00010000
-4633.67469512,250193.70837478,0.00010000
-4625.27061833,258221.00830998,0.00010000
-4622.66078433,256195.13754928,0.00010000
-4616.39685080,262778.63392107,0.00010000
-4611.46722950,253520.47816136,0.00010000
-4606.15815669,247113.16062058,0.00010000
-4601.55880106,244907.42041363,0.00010000
-4590.01895834,239090.23368954,0.00012050
-4585.60977169,244123.93211087,0.00010000
-4576.59824656,223167.70056097,0.00010005
-4570.04672228,242783.98401690,0.00010000
-4566.14823499,206468.34583702,0.00010000
-6965.68499043,48.24805976,0.47149533
-7346.93823257,123.62231909,0.29123741
-7591.09004764,116.08533797,0.29889007
-7703.68974078,146.74863855,0.26956205
-8033.73014600,99.26096022,0.33184261
0.00000000,0.00000000,0.00000000
-7821.53047054,72.81482154,0.42540774
-7796.86681647,128.33083394,0.35362445
-7998.61768867,131.69110511,0.29869709
-8048.24136792,239.44569076,0.28271004
-8952.59869515,58.56836010,0.39006324
-9137.72107590,61.27386448,0.36935901
-8892.60848184,81.80961573,0.33194609
-8740.48007949,81.31903138,0.34433872
-8481.00506243,95.72527611,0.33983011
-8043.36169719,163.70359014,0.28024663
-7810.37930126,133.90514307,0.29597617
-7416.13587492,343.67686729,0.20088346
-7500.39481542,175.31317495,0.24413153
-6938.09401508,312.39477148,0.20954481
-4433.54817300,205289.31108851,0.00010000
-4430.52209495,205475.51852066,0.00010000
